id,chain_len,distances,halstead_difficulty,halstead_effort
PQAJE67kz8w5NWJuM,3,"[0, 22]","[4.714285714285714, 4.714285714285714, 6.4]","[508.4184998619974, 508.4184998619974, 813.0683199315923]"
PQAJE67kz8w5NWJuM,3,"[4, 3]","[6.25, 6.25, 7.03125]","[833.1883277516457, 837.7443751081735, 981.7316895798906]"
PQAJE67kz8w5NWJuM,12,"[11, 8, 5, 20, 9, 10, 3, 5, 12, 2, 1]","[3.882352941176471, 4.125, 5.133333333333333, 5.133333333333333, 5.03125, 4.8125, 4.735294117647059, 4.735294117647059, 4.666666666666666, 3.833333333333333, 4.529411764705882, 4.8125]","[478.39787900060304, 486.1978444190911, 608.9723809458146, 608.9723809458146, 631.7586026191847, 596.8621347338241, 616.6790297696738, 620.4483463063093, 640.7161945717953, 496.09320289564596, 586.176623370303, 596.8621347338241]"
PQAJE67kz8w5NWJuM,3,"[19, 8]","[3.5714285714285716, 4.714285714285714, 4.5]","[356.10936698367186, 508.4184998619974, 478.9735285398626]"
PQAJE67kz8w5NWJuM,3,"[12, 2]","[9.375, 10.352941176470589, 10.352941176470589]","[1427.8828675623456, 1719.216094088818, 1719.216094088818]"
PQAJE67kz8w5NWJuM,3,"[10, 7]","[10.352941176470589, 11.0, 10.0]","[1719.216094088818, 1848.0, 1620.0]"
PQAJE67kz8w5NWJuM,7,"[5, 15, 7, 6, 17, 21]","[12.294117647058824, 11.970588235294116, 12.941176470588236, 11.764705882352942, 11.764705882352942, 11.176470588235293, 12.058823529411764]","[2116.960008431847, 2054.3914488560245, 2250.013690133784, 1972.4145984939018, 1972.4145984939018, 1855.7766307681775, 2034.2516933476613]"
PQAJE67kz8w5NWJuM,3,"[4, 21]","[3.5, 4.199999999999999, 3.2142857142857144]","[369.9781553203574, 469.39405796906533, 313.2526413919962]"
PQAJE67kz8w5NWJuM,3,"[10, 23]","[3.1666666666666665, 3.2142857142857144, 4.199999999999999]","[327.42858342467974, 313.2526413919962, 469.39405796906533]"
PQAJE67kz8w5NWJuM,3,"[20, 10]","[5.03125, 5.833333333333334, 4.6000000000000005]","[627.9205745831833, 708.8571176939835, 524.1771753042227]"
PQAJE67kz8w5NWJuM,6,"[6, 4, 1, 1, 19]","[11.733333333333333, 11.733333333333333, 11.733333333333333, 12.8, 11.733333333333333, 13.200000000000001]","[1801.9954243669717, 1801.9954243669717, 1809.270270445851, 2049.6628238617336, 1809.270270445851, 2113.714787107413]"
PQAJE67kz8w5NWJuM,4,"[1, 1, 13]","[3.0, 3.0, 3.2142857142857144, 3.3928571428571432]","[307.756981016698, 307.756981016698, 313.2526413919962, 335.823690177152]"
PQAJE67kz8w5NWJuM,10,"[8, 83, 1, 24, 18, 4, 2, 1, 2]","[3.2142857142857144, 3.3928571428571432, 10.0, 9.375, 11.733333333333333, 11.0, 10.266666666666667, 10.266666666666667, 9.333333333333334, 8.1]","[313.2526413919962, 335.823690177152, 1458.2225035411852, 1421.7669409526557, 1823.4688619957078, 1675.3825646064856, 1536.1713039108351, 1536.1713039108351, 1342.8070838381427, 1108.1654812066283]"
PQAJE67kz8w5NWJuM,7,"[3, 2, 4, 9, 18, 3]","[4.928571428571429, 4.928571428571429, 4.928571428571429, 5.75, 5.75, 6.25, 6.25]","[538.143973837105, 534.8746686777782, 534.8746686777782, 659.2263679504537, 659.2263679504537, 729.0397867826899, 733.0263282196518]"
PQAJE67kz8w5NWJuM,17,"[2, 2, 2, 7, 2, 9, 6, 2, 16, 8, 3, 6, 28, 2, 40, 21]","[6.25, 7.142857142857143, 6.25, 6.25, 6.5, 6.5, 6.25, 6.5, 7.428571428571429, 6.5, 6.25, 6.25, 6.5, 11.0, 11.0, 9.6, 9.321428571428573]","[733.0263282196518, 877.6369643990389, 733.0263282196518, 733.0263282196518, 770.3863699042498, 770.3863699042498, 733.0263282196518, 762.3473813484378, 917.6040088096855, 766.4078937217259, 729.0397867826899, 733.0263282196518, 762.3473813484378, 1660.9035077084748, 1660.9035077084748, 1360.9475932282025, 1239.4822271531623]"
PQAJE67kz8w5NWJuM,13,"[42, 27, 1, 1, 0, 1, 1, 1, 1, 0, 19, 56]","[11.0, 12.375, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 12.100000000000001, 11.100000000000001]","[1660.9035077084748, 2026.832050761703, 1360.9475932282025, 1355.3609585729682, 1360.9475932282025, 1360.9475932282025, 1360.9475932282025, 1360.9475932282025, 1360.9475932282025, 1360.9475932282025, 1360.9475932282025, 1873.1901592477109, 1627.3109152857044]"
PQAJE67kz8w5NWJuM,6,"[2, 11, 18, 7, 30]","[11.733333333333333, 11.733333333333333, 12.100000000000001, 13.875, 14.25, 12.100000000000001]","[1794.5983062586524, 1794.5983062586524, 1873.1901592477109, 2373.1617514583186, 2445.5839237610417, 1873.1901592477109]"
PQAJE67kz8w5NWJuM,4,"[1, 5, 20]","[12.100000000000001, 12.100000000000001, 12.466666666666667, 12.833333333333334]","[1873.1901592477109, 1873.1901592477109, 1944.8, 2016.8128378259373]"
PQAJE67kz8w5NWJuM,3,"[29, 29]","[12.833333333333334, 14.666666666666666, 12.833333333333334]","[2016.8128378259373, 2375.2561939757625, 2016.8128378259373]"
PQAJE67kz8w5NWJuM,8,"[29, 6, 21, 15, 0, 15, 0]","[12.833333333333334, 14.666666666666666, 14.3, 14.666666666666666, 14.666666666666666, 14.666666666666666, 13.933333333333334, 13.933333333333334]","[2016.8128378259373, 2375.2561939757625, 2301.3767709915905, 2375.2561939757625, 2375.2561939757625, 2375.2561939757625, 2227.8483898258964, 2227.8483898258964]"
PQAJE67kz8w5NWJuM,5,"[16, 10, 11, 1]","[3.2142857142857144, 4.285714285714286, 4.285714285714286, 4.0, 4.285714285714286]","[313.2526413919962, 453.03447590247845, 453.03447590247845, 443.9737863844289, 453.03447590247845]"
PQAJE67kz8w5NWJuM,4,"[16, 2, 5]","[2.4285714285714284, 3.333333333333333, 4.071428571428571, 3.2142857142857144]","[220.51208578909808, 347.29689104192994, 424.19834548692876, 313.2526413919962]"
PQAJE67kz8w5NWJuM,3,"[16, 14]","[3.2142857142857144, 4.285714285714286, 5.25]","[313.2526413919962, 453.03447590247845, 590.6701085091437]"
PQAJE67kz8w5NWJuM,4,"[23, 7, 8]","[6.571428571428571, 6.571428571428571, 6.571428571428571, 6.571428571428571]","[793.9650476408044, 793.9650476408044, 793.9650476408044, 793.9650476408044]"
PQAJE67kz8w5NWJuM,5,"[14, 6, 11, 39]","[9.777777777777777, 11.333333333333332, 11.333333333333332, 11.68421052631579, 9.705882352941176]","[1688.3454426785893, 2062.470324755642, 2055.094000581874, 2227.503140864801, 1598.6947581206887]"
PQAJE67kz8w5NWJuM,5,"[2, 8, 5, 1]","[5.5, 5.5, 5.6000000000000005, 6.0, 6.4]","[622.8126623309469, 622.8126623309469, 672.601975416115, 786.1581530837709, 803.6283342634101]"
PQAJE67kz8w5NWJuM,3,"[30, 34]","[8.4, 8.7, 8.4]","[1149.2086471772443, 1195.989790912796, 1143.5609489414533]"
PQAJE67kz8w5NWJuM,4,"[36, 0, 101]","[15.0, 16.875, 16.875, 20.526315789473685]","[2599.726314729607, 3003.9433221820445, 3003.9433221820445, 4436.894527736847]"
PQAJE67kz8w5NWJuM,3,"[19, 19]","[16.875, 17.625, 16.875]","[3003.9433221820445, 3179.592615201347, 3003.9433221820445]"
PQAJE67kz8w5NWJuM,4,"[1, 6, 4]","[4.714285714285714, 4.714285714285714, 4.5, 4.714285714285714]","[508.4184998619974, 508.4184998619974, 478.9735285398626, 508.4184998619974]"
PQAJE67kz8w5NWJuM,3,"[8, 7]","[12.100000000000001, 11.733333333333333, 12.100000000000001]","[1873.1901592477109, 1801.9954243669717, 1873.1901592477109]"
PQAJE67kz8w5NWJuM,4,"[1370, 2, 68]","[2.4285714285714284, 2.0999999999999996, 2.0999999999999996, 1.6666666666666667]","[220.51208578909808, 60.227370012115415, 60.227370012115415, 27.682734124061355]"
PQAJE67kz8w5NWJuM,3,"[11, 2]","[4.714285714285714, 4.800000000000001, 4.800000000000001]","[508.4184998619974, 550.3107071586396, 550.3107071586396]"
oH2aAdDTdsn2K9o2y,4,"[1, 5, 5]","[14.535714285714285, 14.535714285714285, 14.535714285714285, 14.535714285714285]","[2242.106674631269, 2242.106674631269, 2249.3380316644348, 2256.4709998312346]"
oH2aAdDTdsn2K9o2y,5,"[0, 1, 7, 7]","[14.535714285714285, 14.535714285714285, 14.535714285714285, 16.285714285714285, 14.535714285714285]","[2256.4709998312346, 2256.4709998312346, 2256.4709998312346, 2645.5510214066835, 2256.4709998312346]"
oH2aAdDTdsn2K9o2y,3,"[1, 9]","[14.535714285714285, 14.535714285714285, 16.285714285714285]","[2256.4709998312346, 2256.4709998312346, 2637.4597998042555]"
PQAJE67kz8w5NWJuM,4,"[11, 16, 5]","[4.285714285714286, 5.25, 4.071428571428571, 4.285714285714286]","[453.03447590247845, 590.6701085091437, 424.19834548692876, 453.03447590247845]"
PQAJE67kz8w5NWJuM,12,"[4, 4, 24, 14, 1, 25, 46, 1, 46, 58, 8]","[4.199999999999999, 3.5, 4.199999999999999, 5.0, 6.666666666666667, 5.833333333333334, 6.766666666666667, 8.75, 9.333333333333334, 10.933333333333334, 15.88888888888889, 16.194444444444446]","[469.39405796906533, 369.9781553203574, 469.39405796906533, 579.9740053859864, 856.360916777244, 716.7368542592151, 856.7109194887349, 1264.6972407359756, 1292.8016238634416, 1571.1455053806135, 3020.2088853230184, 3092.5544722136833]"
PQAJE67kz8w5NWJuM,4,"[56, 4, 5]","[16.194444444444446, 18.944444444444446, 18.944444444444446, 18.944444444444446]","[3092.5544722136833, 3739.885156901536, 3732.7765834631227, 3732.7765834631227]"
PQAJE67kz8w5NWJuM,6,"[4, 9, 20, 46, 17]","[18.944444444444446, 18.944444444444446, 18.63888888888889, 19.25, 18.02777777777778, 18.63888888888889]","[3732.7765834631227, 3739.885156901536, 3665.5132962632324, 3821.4948209396975, 3524.476393084889, 3665.5132962632324]"
PQAJE67kz8w5NWJuM,7,"[5, 30, 2, 5, 5, 5]","[3.2142857142857144, 4.071428571428571, 4.071428571428571, 4.071428571428571, 3.2142857142857144, 4.071428571428571, 3.2142857142857144]","[313.2526413919962, 424.19834548692876, 424.19834548692876, 424.19834548692876, 313.2526413919962, 424.19834548692876, 313.2526413919962]"
PQAJE67kz8w5NWJuM,24,"[12, 6, 33, 17, 31, 1, 29, 49, 11, 14, 1, 10, 15, 5, 2, 2, 9, 9, 4, 4, 78, 78, 4]","[4.285714285714286, 5.133333333333333, 5.133333333333333, 7.3125, 7.411764705882352, 4.6875, 4.6875, 6.588235294117647, 4.3999999999999995, 5.133333333333333, 6.9, 6.9, 5.133333333333333, 7.2, 6.9, 6.9, 6.9, 7.2, 6.9, 6.133333333333334, 6.9, 7.666666666666667, 6.9, 6.9]","[453.03447590247845, 608.9723809458146, 608.9723809458146, 1026.4391433773114, 1098.5082656841303, 569.6173267183794, 569.6173267183794, 934.2818210305992, 495.0378052267109, 608.9723809458146, 909.4508727521942, 909.4508727521942, 608.9723809458146, 959.832953569896, 909.4508727521942, 909.4508727521942, 909.4508727521942, 959.832953569896, 909.4508727521942, 770.143820335768, 909.4508727521942, 1058.6827082442608, 909.4508727521942, 909.4508727521942]"
PQAJE67kz8w5NWJuM,6,"[4, 10, 27, 12, 10]","[15.75, 15.75, 15.75, 12.666666666666666, 12.666666666666666, 12.666666666666666]","[2771.8623785182517, 2771.8623785182517, 2771.8623785182517, 1947.4199211764826, 1947.4199211764826, 1947.4199211764826]"
PQAJE67kz8w5NWJuM,5,"[25, 18, 9, 1]","[16.900000000000002, 14.0, 16.033333333333335, 16.900000000000002, 16.900000000000002]","[2919.6085106825026, 2284.7809771174952, 2751.6394557404938, 2919.6085106825026, 2919.6085106825026]"
PQAJE67kz8w5NWJuM,4,"[51, 2, 31]","[21.233333333333334, 19.066666666666666, 19.066666666666666, 17.333333333333332]","[3878.475034941096, 3394.085096865441, 3394.085096865441, 3013.6547001185836]"
PQAJE67kz8w5NWJuM,3,"[6, 42]","[19.5, 19.933333333333334, 17.766666666666666]","[3490.2053128372036, 3586.712568424398, 3108.1356736877356]"
PQAJE67kz8w5NWJuM,4,"[16, 33, 6]","[19.933333333333334, 19.066666666666666, 17.333333333333332, 16.900000000000002]","[3586.712568424398, 3394.085096865441, 3013.6547001185836, 2919.6085106825026]"
PQAJE67kz8w5NWJuM,3,"[17, 32]","[14.666666666666666, 13.566666666666666, 15.399999999999999]","[2367.871550093173, 2154.6801933875527, 2509.2213308942382]"
PQAJE67kz8w5NWJuM,3,"[23, 12]","[2.4285714285714284, 3.2142857142857144, 3.2142857142857144]","[220.51208578909808, 313.2526413919962, 313.2526413919962]"
PQAJE67kz8w5NWJuM,3,"[3, 2]","[5.25, 5.25, 4.5]","[586.7425724613317, 586.7425724613317, 478.9735285398626]"
PQAJE67kz8w5NWJuM,4,"[4, 1, 3]","[4.928571428571429, 5.75, 5.75, 5.75]","[538.143973837105, 659.2263679504537, 659.2263679504537, 659.2263679504537]"
PQAJE67kz8w5NWJuM,3,"[12, 12]","[7.733333333333333, 9.0, 8.7]","[1018.8061181849743, 1179.991021655206, 1201.620510451732]"
PQAJE67kz8w5NWJuM,3,"[3, 18]","[8.71875, 8.71875, 9.6]","[1265.8218931672432, 1271.387745274971, 1360.9475932282025]"
PQAJE67kz8w5NWJuM,4,"[1, 14, 10]","[9.0, 9.6, 9.3, 9.3]","[1329.0503840119168, 1360.9475932282025, 1307.501358112474, 1307.501358112474]"
PQAJE67kz8w5NWJuM,19,"[38, 8, 8, 31, 15, 2, 4, 1, 5, 1, 4, 3, 8, 13, 3, 4, 18, 20]","[11.100000000000001, 13.911764705882351, 13.911764705882351, 13.911764705882351, 11.100000000000001, 12.666666666666666, 11.399999999999999, 11.399999999999999, 12.666666666666666, 12.666666666666666, 11.399999999999999, 10.6875, 11.399999999999999, 11.399999999999999, 10.799999999999999, 10.799999999999999, 10.799999999999999, 12.666666666666666, 11.100000000000001]","[1632.8409957141391, 2455.508006731104, 2455.508006731104, 2455.508006731104, 1627.3109152857044, 1947.4199211764826, 1682.570811896481, 1682.570811896481, 1947.4199211764826, 1947.4199211764826, 1682.570811896481, 1643.1355584926573, 1682.570811896481, 1682.570811896481, 1572.3303181666543, 1572.3303181666543, 1572.3303181666543, 1947.4199211764826, 1627.3109152857044]"
PQAJE67kz8w5NWJuM,4,"[62, 2, 218]","[3.2142857142857144, 5.0625, 5.90625, 11.5625]","[313.2526413919962, 618.6423333555969, 758.6822497073396, 1830.0435166508832]"
PQAJE67kz8w5NWJuM,4,"[59, 14, 202]","[4.3999999999999995, 4.6875, 4.6875, 11.5625]","[495.0378052267109, 566.3473505589977, 566.3473505589977, 1830.0435166508832]"
PQAJE67kz8w5NWJuM,5,"[40, 6, 10, 187]","[6.066666666666666, 4.6000000000000005, 4.6000000000000005, 4.3999999999999995, 11.5625]","[741.352458737242, 520.8978630404283, 524.1771753042227, 495.0378052267109, 1830.0435166508832]"
PQAJE67kz8w5NWJuM,14,"[2, 3, 3, 15, 2, 0, 23, 26, 8, 6, 55, 2, 97]","[5.6000000000000005, 4.800000000000001, 5.6000000000000005, 5.6000000000000005, 6.4, 6.4, 6.4, 4.3999999999999995, 5.6000000000000005, 6.4, 6.4, 7.59375, 7.59375, 11.5625]","[676.596301467816, 550.3107071586396, 676.596301467816, 676.596301467816, 808.4007757797282, 808.4007757797282, 808.4007757797282, 495.0378052267109, 676.596301467816, 808.4007757797282, 808.4007757797282, 1071.4508235275453, 1071.4508235275453, 1830.0435166508832]"
PQAJE67kz8w5NWJuM,56,"[1, 6, 1, 1, 4, 7, 7, 1, 0, 4, 8, 8, 8, 64, 22, 14, 51, 2, 1, 7, 13, 1, 1, 1, 3, 15, 7, 25, 1, 14, 18, 1, 3, 13, 11, 14, 4, 6, 1, 6, 34, 39, 1, 49, 5, 3, 3, 3, 3, 7, 3, 1, 5, 1, 0]","[6.75, 7.59375, 6.75, 7.2, 7.2, 7.2, 6.933333333333334, 7.2, 7.2, 7.2, 7.2, 6.933333333333334, 6.666666666666667, 6.933333333333334, 13.8125, 14.625, 14.625, 10.3125, 10.3125, 11.25, 11.625, 11.625, 11.625, 11.625, 11.625, 12.59375, 11.625, 11.25, 9.0625, 8.15625, 9.0625, 9.0625, 8.15625, 8.15625, 7.875, 8.15625, 8.15625, 9.0625, 8.4375, 8.4375, 9.375, 9.375, 9.0, 9.0, 10.40625, 10.40625, 10.40625, 10.40625, 11.5625, 11.5625, 10.40625, 10.40625, 11.5625, 11.5625, 11.5625, 11.5625]","[918.9329053993821, 1076.874498514901, 909.5829947466638, 929.7959501854784, 929.7959501854784, 939.3536366304795, 895.3590631415718, 929.7959501854784, 929.7959501854784, 929.7959501854784, 939.3536366304795, 895.3590631415718, 851.7036239239045, 895.3590631415718, 2394.2741893569355, 2563.5786558729037, 2572.7800779029026, 1616.985386110414, 1616.985386110414, 1829.3168004481452, 1906.7728139140247, 1898.6056996106233, 1898.6056996106233, 1898.6056996106233, 1906.7728139140247, 2139.444496564248, 1906.7728139140247, 1829.3168004481452, 1355.995367697267, 1173.4575297380197, 1362.232882499248, 1355.995367697267, 1173.4575297380197, 1167.9587801882774, 1116.7587392006383, 1167.9587801882774, 1173.4575297380197, 1355.995367697267, 1213.9215824876067, 1213.9215824876067, 1415.542762251541, 1415.542762251541, 1318.0457239037037, 1318.0457239037037, 1578.1310159550296, 1578.1310159550296, 1583.6915047940333, 1589.1708157086957, 1836.375164818937, 1842.6157069690805, 1583.6915047940333, 1589.1708157086957, 1836.375164818937, 1830.0435166508832, 1830.0435166508832, 1830.0435166508832]"
PQAJE67kz8w5NWJuM,7,"[10, 16, 47, 26, 26, 86]","[11.666666666666666, 10.694444444444445, 12.0, 9.625, 7.59375, 9.0625, 11.5625]","[2092.0479732249705, 1853.786954052127, 2168.0524126902437, 1481.4017717519162, 1071.4508235275453, 1355.995367697267, 1830.0435166508832]"
PQAJE67kz8w5NWJuM,10,"[36, 1, 2, 86, 13, 2, 2, 5, 5]","[8.15625, 8.4375, 8.4375, 8.4375, 11.5625, 12.1875, 12.1875, 12.1875, 12.5, 12.1875]","[1173.4575297380197, 1224.9889288715258, 1224.9889288715258, 1224.9889288715258, 1830.0435166508832, 1955.0949848320327, 1948.7011184930464, 1955.0949848320327, 2018.0723438294087, 1955.0949848320327]"
PQAJE67kz8w5NWJuM,3,"[37, 64]","[8.15625, 9.0, 12.1875]","[1173.4575297380197, 1318.0457239037037, 1955.0949848320327]"
PQAJE67kz8w5NWJuM,3,"[25, 73]","[9.5625, 8.71875, 12.1875]","[1423.4250554518624, 1276.8567950317129, 1955.0949848320327]"
PQAJE67kz8w5NWJuM,5,"[38, 27, 1, 19]","[13.333333333333334, 9.5625, 10.40625, 10.40625, 12.1875]","[2467.970000576925, 1428.943481711699, 1578.1310159550296, 1578.1310159550296, 1955.0949848320327]"
PQAJE67kz8w5NWJuM,4,"[151, 0, 20]","[2.4285714285714284, 14.0, 14.0, 15.2]","[220.51208578909808, 2284.7809771174952, 2284.7809771174952, 2532.1372205919247]"
PQAJE67kz8w5NWJuM,3,"[12, 24]","[4.285714285714286, 5.25, 5.25]","[449.8223582951644, 586.7425724613317, 586.7425724613317]"
PQAJE67kz8w5NWJuM,6,"[26, 2, 2, 15, 37]","[6.571428571428571, 8.357142857142858, 8.357142857142858, 8.357142857142858, 11.0, 13.200000000000001]","[789.2778282944206, 1079.2274421795732, 1079.2274421795732, 1079.2274421795732, 1575.1781250048798, 2122.0755650218825]"
PQAJE67kz8w5NWJuM,10,"[15, 1, 1, 22, 0, 14, 10, 9, 0]","[11.0, 12.0, 12.0, 12.0, 13.200000000000001, 13.200000000000001, 14.0, 12.75, 14.0, 14.0]","[1575.1781250048798, 1881.5829947466636, 1881.5829947466636, 1881.5829947466636, 2122.0755650218825, 2122.0755650218825, 2284.7809771174952, 2133.8889326894705, 2276.4550333247557, 2276.4550333247557]"
PQAJE67kz8w5NWJuM,4,"[14, 0, 11]","[13.200000000000001, 14.0, 14.0, 14.0]","[2122.0755650218825, 2276.4550333247557, 2276.4550333247557, 2284.7809771174952]"
PQAJE67kz8w5NWJuM,4,"[14, 11, 0]","[13.200000000000001, 14.0, 14.0, 14.0]","[2122.0755650218825, 2276.4550333247557, 2284.7809771174952, 2284.7809771174952]"
PQAJE67kz8w5NWJuM,3,"[19, 45]","[14.0, 15.2, 19.5]","[2284.7809771174952, 2532.1372205919247, 3490.2053128372036]"
PQAJE67kz8w5NWJuM,3,"[7, 246]","[3.1666666666666665, 3.2142857142857144, 19.6]","[329.93204648983345, 313.2526413919962, 3443.92492359315]"
PQAJE67kz8w5NWJuM,16,"[1, 11, 1, 10, 1, 3, 1, 4, 7, 9, 2, 4, 1, 1, 230]","[3.1666666666666665, 3.3928571428571432, 4.285714285714286, 4.285714285714286, 4.0, 4.0, 4.0, 4.285714285714286, 4.285714285714286, 3.3928571428571432, 3.5714285714285716, 3.5714285714285716, 4.285714285714286, 4.285714285714286, 4.285714285714286, 19.6]","[329.93204648983345, 335.823690177152, 449.8223582951644, 449.8223582951644, 440.82591112926116, 440.82591112926116, 443.9737863844289, 453.03447590247845, 449.8223582951644, 335.823690177152, 358.6522934227955, 358.6522934227955, 453.03447590247845, 453.03447590247845, 453.03447590247845, 3443.92492359315]"
PQAJE67kz8w5NWJuM,6,"[2, 1, 2, 1, 212]","[5.5, 5.5, 5.5, 5.5, 6.285714285714286, 19.6]","[626.7335791680923, 626.7335791680923, 626.7335791680923, 626.7335791680923, 750.3748975073759, 3443.92492359315]"
PQAJE67kz8w5NWJuM,9,"[26, 20, 6, 23, 1, 4, 42, 188]","[8.666666666666668, 6.571428571428571, 7.5, 8.666666666666668, 6.857142857142857, 6.857142857142857, 6.857142857142857, 6.857142857142857, 19.6]","[1222.8355077845238, 793.9650476408044, 1005.2932501298083, 1222.8355077845238, 828.485267103448, 833.2687750851723, 837.9494039102265, 837.9494039102265, 3443.92492359315]"
PQAJE67kz8w5NWJuM,58,"[4, 57, 16, 1, 4, 3, 3, 2, 1, 7, 5, 6, 16, 16, 1, 1, 6, 16, 23, 16, 1, 3, 1, 2, 39, 2, 1, 2, 16, 3, 2, 1, 6, 3, 2, 17, 5, 2, 2, 1, 4, 5, 3, 3, 18, 2, 2, 1, 8, 16, 11, 1, 7, 3, 8, 16, 159]","[7.428571428571429, 7.428571428571429, 7.428571428571429, 7.428571428571429, 7.428571428571429, 7.428571428571429, 7.428571428571429, 7.428571428571429, 8.357142857142858, 8.357142857142858, 8.678571428571429, 8.678571428571429, 7.428571428571429, 7.428571428571429, 7.428571428571429, 8.357142857142858, 7.428571428571429, 7.428571428571429, 7.428571428571429, 7.7142857142857135, 7.7142857142857135, 6.857142857142857, 8.571428571428571, 8.571428571428571, 7.7142857142857135, 8.357142857142858, 9.285714285714286, 9.285714285714286, 8.357142857142858, 8.357142857142858, 8.357142857142858, 9.285714285714286, 9.285714285714286, 8.357142857142858, 8.357142857142858, 8.357142857142858, 7.800000000000001, 8.357142857142858, 8.357142857142858, 7.2, 8.357142857142858, 8.357142857142858, 7.428571428571429, 8.357142857142858, 7.2, 8.357142857142858, 7.428571428571429, 8.357142857142858, 8.357142857142858, 8.678571428571429, 8.678571428571429, 6.933333333333334, 7.428571428571429, 8.678571428571429, 8.678571428571429, 7.714285714285714, 7.714285714285714, 19.6]","[927.0363701736272, 927.0363701736272, 927.0363701736272, 927.0363701736272, 927.0363701736272, 922.3673544431836, 927.0363701736272, 927.0363701736272, 1090.3211853746639, 1090.3211853746639, 1137.84848516752, 1137.84848516752, 927.0363701736272, 927.0363701736272, 927.0363701736272, 1090.3211853746639, 927.0363701736272, 927.0363701736272, 927.0363701736272, 985.5427648262322, 985.5427648262322, 837.9494039102265, 1142.6582780594, 1142.6582780594, 985.5427648262322, 1090.3211853746639, 1264.1405047822188, 1264.1405047822188, 1090.3211853746639, 1090.3211853746639, 1090.3211853746639, 1264.1405047822188, 1264.1405047822188, 1084.8297861916988, 1090.3211853746639, 1090.3211853746639, 1061.8780240170638, 1090.3211853746639, 1090.3211853746639, 939.3536366304795, 1090.3211853746639, 1090.3211853746639, 931.614719650487, 1090.3211853746639, 939.3536366304795, 1090.3211853746639, 927.0363701736272, 1090.3211853746639, 1090.3211853746639, 1137.84848516752, 1137.84848516752, 904.5627611997211, 927.0363701736272, 1137.84848516752, 1143.333836448347, 972.10992857444, 972.10992857444, 3443.92492359315]"
PQAJE67kz8w5NWJuM,9,"[74, 71, 17, 17, 56, 91, 23, 0]","[12.833333333333334, 15.205882352941176, 17.6, 18.7, 17.6, 14.23529411764706, 20.8, 19.6, 19.6]","[2024.0517598827432, 2750.19800327628, 2977.9668273549237, 3201.608767850626, 2977.9668273549237, 2534.045434311302, 3698.1149404050016, 3443.92492359315, 3443.92492359315]"
PQAJE67kz8w5NWJuM,5,"[12, 1, 65, 79]","[14.666666666666666, 14.666666666666666, 14.666666666666666, 14.3, 19.6]","[2382.543025126487, 2382.543025126487, 2382.543025126487, 2315.8747891263683, 3443.92492359315]"
PQAJE67kz8w5NWJuM,41,"[6, 6, 1, 4, 4, 4, 1, 1, 2, 14, 14, 1, 1, 26, 11, 4, 4, 4, 16, 16, 1, 3, 2, 1, 1, 1, 1, 1, 1, 42, 32, 15, 0, 41, 44, 15, 65, 2, 16, 5]","[15.205882352941176, 15.205882352941176, 15.205882352941176, 15.205882352941176, 15.205882352941176, 15.205882352941176, 15.8125, 15.8125, 15.8125, 17.25, 16.588235294117645, 16.5, 16.5, 17.875, 16.0, 14.666666666666666, 15.205882352941176, 15.205882352941176, 15.205882352941176, 14.23529411764706, 15.205882352941176, 16.588235294117645, 16.588235294117645, 15.205882352941176, 16.588235294117645, 15.205882352941176, 15.205882352941176, 15.205882352941176, 15.205882352941176, 15.205882352941176, 17.470588235294116, 18.7, 17.147058823529413, 17.147058823529413, 15.205882352941176, 14.666666666666666, 15.399999999999999, 18.0, 18.0, 19.6, 19.6]","[2750.19800327628, 2750.19800327628, 2750.19800327628, 2750.19800327628, 2750.19800327628, 2750.19800327628, 2750.7341887589164, 2743.6134087106266, 2736.40934279729, 3111.9417084949355, 3107.366575130342, 2953.2506493237875, 2945.268217282279, 3313.61754403294, 3108.352046863871, 2747.4115817937304, 2743.1779425266523, 2750.19800327628, 2743.1779425266523, 2547.9025209852284, 2743.1779425266523, 3099.434818179464, 3107.366575130342, 2750.19800327628, 3107.366575130342, 2750.19800327628, 2743.1779425266523, 2743.1779425266523, 2743.1779425266523, 2743.1779425266523, 3235.7604155095332, 3201.608767850626, 3175.838926333431, 3175.838926333431, 2743.1779425266523, 2389.7346008516556, 2531.3000091929, 3413.440899398392, 3413.440899398392, 3443.92492359315, 3443.92492359315]"
PQAJE67kz8w5NWJuM,15,"[7, 3, 1, 1, 3, 2, 5, 11, 51, 2, 12, 12, 4, 5]","[17.794117647058822, 17.470588235294116, 17.470588235294116, 19.058823529411764, 17.470588235294116, 17.470588235294116, 19.058823529411764, 17.470588235294116, 17.147058823529413, 19.6, 19.6, 19.6, 19.6, 19.6, 19.6]","[3310.2036427877597, 3242.9252736812955, 3250.0181220098, 3672.0983975954887, 3250.0181220098, 3242.9252736812955, 3664.084400133412, 3250.0181220098, 3175.838926333431, 3443.92492359315, 3443.92492359315, 3443.92492359315, 3443.92492359315, 3443.92492359315, 3443.92492359315]"
