id,chain_len,distances,halstead_difficulty,halstead_effort
24220,134,"[391, 1, 45, 31, 0, 26, 26, 0, 0, 34, 29, 0, 0, 0, 0, 24, 5, 2, 6, 79, 3, 8, 14, 2, 6, 0, 6, 0, 3, 0, 9, 1, 32, 1, 2, 5, 1, 2, 0, 5, 3, 2, 3, 1, 1, 54, 1, 1, 1, 5, 4, 4, 4, 9, 1, 0, 1, 1, 6, 2, 6, 14, 1, 1, 12, 2, 6, 7, 1, 3, 1, 3, 9, 1, 2, 11, 5, 1, 0, 1, 16, 22, 3, 8, 4, 2, 2, 38, 32, 32, 69, 0, 2, 6, 0, 0, 0, 0, 15, 42, 2, 2, 7, 9, 1, 1, 1, 2, 2, 4, 3, 40, 13, 18, 4, 4, 1, 13, 1, 1, 1, 2, 1, 6, 131, 2, 0, 2, 3, 14, 62, 1, 2]","[0, 22.0, 22.0, 19.5, 24.555555555555554, 24.555555555555554, 22.0, 24.555555555555554, 24.555555555555554, 24.555555555555554, 24.555555555555554, 24.555555555555554, 24.555555555555554, 24.555555555555554, 24.555555555555554, 24.555555555555554, 20.09090909090909, 20.09090909090909, 20.09090909090909, 22.099999999999998, 29.041666666666664, 29.041666666666664, 31.68181818181818, 29.769230769230766, 29.769230769230766, 28.92857142857143, 28.92857142857143, 30.214285714285715, 30.214285714285715, 30.857142857142854, 30.857142857142854, 31.5, 31.5, 31.68181818181818, 33.54545454545455, 31.68181818181818, 31.68181818181818, 31.68181818181818, 33.54545454545455, 33.54545454545455, 31.68181818181818, 31.68181818181818, 29.75, 33.54545454545455, 31.68181818181818, 31.68181818181818, 29.31818181818182, 32.25, 32.25, 32.25, 32.25, 32.25, 33.0, 33.0, 32.25, 32.25, 32.25, 32.25, 32.25, 30.0, 30.0, 33.0, 29.31818181818182, 32.25, 32.25, 30.099999999999998, 32.25, 32.25, 26.875, 26.875, 26.875, 29.31818181818182, 29.31818181818182, 27.363636363636363, 30.099999999999998, 32.25, 29.400000000000002, 27.363636363636363, 27.363636363636363, 27.363636363636363, 27.363636363636363, 29.400000000000002, 30.099999999999998, 32.25, 29.31818181818182, 29.31818181818182, 31.272727272727273, 33.22727272727273, 31.68181818181818, 33.22727272727273, 31.68181818181818, 28.2, 28.2, 28.2, 28.2, 28.2, 28.2, 28.2, 28.2, 26.823529411764707, 24.0, 24.0, 22.666666666666664, 20.88888888888889, 20.88888888888889, 20.88888888888889, 20.88888888888889, 20.88888888888889, 20.88888888888889, 20.88888888888889, 20.210526315789473, 20.88888888888889, 20.8, 20.8, 19.428571428571427, 20.8, 20.8, 20.8, 21.894736842105264, 21.894736842105264, 21.894736842105264, 21.894736842105264, 21.894736842105264, 21.894736842105264, 21.894736842105264, 27.272727272727273, 27.272727272727273, 27.272727272727273, 25.454545454545453, 27.272727272727273, 26.59090909090909, 24.555555555555554, 24.555555555555554, 21.75]","[0, 2620.660507990831, 2633.6031497811846, 2831.0855245030816, 3094.349916676252, 3094.349916676252, 2620.660507990831, 3094.349916676252, 3094.349916676252, 3094.349916676252, 3094.349916676252, 3094.349916676252, 3094.349916676252, 3094.349916676252, 3094.349916676252, 3094.349916676252, 2761.8990991821097, 2761.8990991821097, 2761.8990991821097, 2911.5019670544734, 5053.25, 5053.25, 5322.545454545454, 5598.067078301683, 5598.067078301683, 5654.748354274649, 5654.748354274649, 5945.926929258241, 5945.926929258241, 6112.0096215683825, 6112.0096215683825, 6239.343155351058, 6259.128992553981, 5342.387738139241, 5858.668906110681, 5342.387738139241, 5342.387738139241, 5342.387738139241, 5858.668906110681, 5858.668906110681, 5302.39068122838, 5322.545454545454, 5176.5, 5836.909090909091, 5322.545454545454, 5342.387738139241, 4640.306902171282, 4908.016915758086, 4908.016915758086, 4908.016915758086, 4924.997843277399, 4924.997843277399, 5056.658488979598, 5073.541373591363, 4890.784409806578, 4890.784409806578, 4890.784409806578, 4890.784409806578, 4890.784409806578, 4780.840753217073, 4780.840753217073, 5056.658488979598, 4640.306902171282, 4908.016915758086, 4890.784409806578, 4382.142831186694, 4908.016915758086, 4908.016915758086, 4401.7059688259205, 4417.215224182277, 4417.215224182277, 4640.306902171282, 4640.306902171282, 4164.377989128073, 4397.583156519245, 4908.016915758086, 4264.924490619324, 4149.756468926794, 4134.915068015669, 4134.915068015669, 4134.915068015669, 4264.924490619324, 4412.798067576548, 4924.997843277399, 4640.306902171282, 4640.306902171282, 5157.815923141422, 5702.462035946798, 5322.545454545454, 5702.462035946798, 5322.545454545454, 5760.250734493744, 5760.250734493744, 5760.250734493744, 5760.250734493744, 5760.250734493744, 5760.250734493744, 5760.250734493744, 5760.250734493744, 6014.840448422375, 5364.967707903414, 5364.967707903414, 4910.594150044813, 4367.6870653193255, 4382.017845468807, 4382.017845468807, 4367.6870653193255, 4367.6870653193255, 4382.017845468807, 4382.017845468807, 4364.410106283403, 4382.017845468807, 4747.279682160007, 4747.279682160007, 4531.517817832454, 4747.279682160007, 4733.859757451657, 4720.271024235015, 4858.32716010527, 4858.32716010527, 4844.593319029474, 4844.593319029474, 4858.32716010527, 4858.32716010527, 4858.32716010527, 4222.066474637965, 4222.066474637965, 4222.066474637965, 3774.1055784491095, 4222.066474637965, 4100.296132015068, 3094.349916676252, 3094.349916676252, 2388.9560969034083]"
24225,6,"[1542, 1, 9, 5, 4]","[0, 32.96296296296296, 32.96296296296296, 31.379310344827584, 32.94827586206896, 32.94827586206896]","[0, 11199.314289757136, 11199.314289757136, 11144.313373256877, 11955.920833953152, 11955.920833953152]"
24227,3,"[832, 0]","[0, 25.8, 25.8]","[0, 5303.216233088193, 5303.216233088193]"
24272,8,"[7067, 0, 3, 3, 201, 2, 26]","[0, 48.50537634408602, 48.50537634408602, 47.98936170212766, 48.50537634408602, 50.74193548387097, 50.74193548387097, 48.369565217391305]","[0, 53186.337988364925, 53186.337988364925, 53062.71517523266, 53186.337988364925, 56067.954359424766, 56067.954359424766, 52376.419835610024]"
24311,31,"[597, 9, 0, 9, 0, 128, 139, 0, 0, 151, 196, 18, 91, 49, 28, 0, 0, 207, 1, 9, 28, 7, 100, 40, 2, 64, 110, 20, 118, 245]","[0, 16.07142857142857, 17.045454545454547, 17.045454545454547, 13.299999999999999, 13.299999999999999, 18.90909090909091, 21.857142857142854, 21.857142857142854, 21.857142857142854, 18.90909090909091, 18.90909090909091, 18.90909090909091, 19.733333333333334, 24.366666666666667, 22.1, 22.1, 22.1, 21.0, 21.0, 21.0, 22.84375, 24.366666666666667, 26.633333333333333, 20.4, 19.266666666666666, 20.4, 23.90625, 23.90625, 31.34375, 29.0]","[0, 2806.8535700007615, 2526.33123872162, 2526.33123872162, 1710.130599874092, 1710.130599874092, 2910.3335870073065, 4227.621944054141, 4227.621944054141, 4227.621944054141, 2910.3335870073065, 2910.3335870073065, 2910.3335870073065, 3749.4867308991347, 4886.422358664504, 4377.443928039948, 4377.443928039948, 4377.443928039948, 4284.026497865133, 4284.026497865133, 4260.379201938467, 4805.783631324433, 4970.830745935576, 5519.051745431629, 4014.5549196126562, 3753.1237570588755, 4014.5549196126562, 5056.408568212383, 5056.408568212383, 6972.994243215362, 6230.8198403941615]"
24449,4,"[7256, 0, 5323]","[0, 48.369565217391305, 48.369565217391305, 59.80327868852459]","[0, 52376.419835610024, 52376.419835610024, 46247.832594826235]"
24534,9,"[1035, 0, 2, 5, 0, 11, 7, 2]","[0, 15.642857142857142, 15.642857142857142, 15.642857142857142, 14.773809523809524, 14.773809523809524, 12.857142857142856, 14.048780487804878, 14.4]","[0, 6570.0, 6570.0, 6548.675585342065, 6051.475828171831, 6051.475828171831, 5061.764107924529, 5530.903220366315, 5569.71657629871]"
24536,31,"[4385, 14, 75, 66, 2928, 13, 615, 86, 14, 250, 209, 8, 8, 718, 174, 3, 412, 9, 377, 71, 730, 1, 1, 1, 163, 34, 62, 1, 50, 1]","[0, 28.23529411764706, 27.714285714285715, 27.464788732394364, 28.16901408450704, 17.98076923076923, 17.62962962962963, 22.92063492063492, 24.307692307692307, 24.0, 27.422535211267604, 30.25, 30.09722222222222, 29.944444444444446, 37.30128205128205, 39.407407407407405, 39.407407407407405, 42.65060240963855, 43.170731707317074, 39.407407407407405, 39.36585365853658, 36.66470588235294, 37.101190476190474, 37.101190476190474, 37.54819277108434, 38.05952380952381, 37.51190476190476, 37.648809523809526, 38.102409638554214, 36.01190476190476, 36.44578313253012]","[0, 20873.714552268204, 20985.991948680297, 21049.230883906555, 21695.23149204725, 9401.111939244736, 9512.83905239097, 15160.150616884506, 16764.23958308317, 16509.2245674765, 21094.677210220747, 24019.28115372715, 23874.51420536787, 23729.8504990381, 33181.08863741521, 36792.22501198332, 36792.22501198332, 41275.12776542886, 41388.02987009837, 36792.22501198332, 37216.458489899676, 35387.19377394545, 35476.90998391026, 35476.90998391026, 35568.78803025976, 36535.43627847531, 35928.43215052523, 36071.28695215522, 36164.704315053496, 34180.51246339942, 34265.98316971844]"
24577,35,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 0, 0, 90, 0, 6, 32, 8, 0, 47]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 22.958333333333332, 22.958333333333332, 18.545454545454543, 18.545454545454543, 17.772727272727273, 18.545454545454543, 20.4, 20.4, 20.4]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4169.173890740585, 4169.173890740585, 2884.346501889333, 2884.346501889333, 2748.725286132372, 2884.346501889333, 3059.4675395040426, 3059.4675395040426, 3059.4675395040426]"
24586,13,"[1035, 0, 2, 5, 0, 11, 7, 0, 2, 11, 2, 0]","[0, 15.642857142857142, 15.642857142857142, 15.642857142857142, 14.773809523809524, 14.773809523809524, 12.857142857142856, 14.048780487804878, 14.048780487804878, 14.4, 14.564102564102564, 14.564102564102564, 14.564102564102564]","[0, 6570.0, 6570.0, 6548.675585342065, 6051.475828171831, 6051.475828171831, 5061.764107924529, 5530.903220366315, 5530.903220366315, 5569.71657629871, 5522.925818608722, 5522.925818608722, 5522.925818608722]"
24589,32,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 27, 6, 2, 0, 0, 0]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 23.1, 23.1, 21.65625, 21.65625, 21.65625, 21.65625]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4989.6, 4989.6, 4807.6875, 4807.6875, 4807.6875, 4807.6875]"
24596,33,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 27, 6, 2, 0, 0, 0, 0]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 23.1, 23.1, 21.65625, 21.65625, 21.65625, 21.65625, 21.65625]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4989.6, 4989.6, 4807.6875, 4807.6875, 4807.6875, 4807.6875, 4807.6875]"
24592,32,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 27, 6, 2, 0, 0, 0]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 23.1, 23.1, 21.65625, 21.65625, 21.65625, 21.65625]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4989.6, 4989.6, 4807.6875, 4807.6875, 4807.6875, 4807.6875]"
24595,33,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 27, 6, 2, 0, 0, 0, 0]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 23.1, 23.1, 21.65625, 21.65625, 21.65625, 21.65625, 21.65625]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4989.6, 4989.6, 4807.6875, 4807.6875, 4807.6875, 4807.6875, 4807.6875]"
24599,35,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 27, 6, 2, 0, 0, 3, 0, 0, 0]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 23.1, 23.1, 21.65625, 21.65625, 21.65625, 23.1, 23.1, 23.1, 23.1]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4989.6, 4989.6, 4807.6875, 4807.6875, 4807.6875, 4989.6, 4989.6, 4989.6, 4989.6]"
24619,47,"[53, 1, 8, 39, 52, 7, 64, 111, 0, 1, 9, 43, 0, 41, 4, 9, 0, 51, 9, 102, 22, 4, 0, 18, 103, 0, 122, 3, 6, 7, 1, 1, 4, 16, 4, 1, 11, 0, 0, 11, 0, 12, 12, 4, 5, 5]","[0, 2.25, 1.7999999999999998, 1.7999999999999998, 3.2142857142857144, 8.571428571428571, 8.571428571428571, 9.166666666666668, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 19.549999999999997, 21.590909090909093, 19.730769230769234, 20.454545454545457, 20.454545454545457, 22.958333333333332, 22.958333333333332, 22.958333333333332, 23.466666666666665, 24.357142857142858, 24.357142857142858, 22.958333333333332, 22.958333333333332, 22.958333333333332, 18.545454545454543, 20.4, 16.0, 21.599999999999998, 20.4, 20.4, 20.4, 18.545454545454543, 18.545454545454543, 19.636363636363633, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543, 18.545454545454543]","[0, 49.926318772716414, 45.646920020769294, 45.646920020769294, 150.6943515449, 668.0945358193685, 668.0945358193685, 899.5966091948952, 2931.9897253580407, 2931.9897253580407, 2931.9897253580407, 2948.0224560056618, 2948.0224560056618, 2948.0224560056618, 3692.330271977753, 3633.5474321352117, 3364.779577851273, 3364.779577851273, 4186.726080256234, 4169.173890740585, 4169.173890740585, 5209.599999999999, 5241.220595777499, 5241.220595777499, 4169.173890740585, 4169.173890740585, 4169.173890740585, 2884.346501889333, 3059.4675395040426, 2213.9220874731427, 3377.785320436155, 3059.4675395040426, 3059.4675395040426, 3076.1973453972128, 2900.1187094653856, 2884.346501889333, 3180.382282228847, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333, 2884.346501889333]"
24699,97,"[1584, 57, 414, 653, 2, 2, 28, 30, 34, 32, 2, 2, 67, 40, 58, 260, 386, 2, 1, 4, 8, 91, 8, 0, 2, 13, 3, 16, 2, 2, 1376, 48, 20, 138, 378, 2, 72, 24, 343, 0, 271, 16, 0, 94, 2, 12, 12, 14, 15, 1, 14, 2, 8, 13, 3, 12, 10, 46, 240, 14, 9, 4, 0, 10, 13, 12, 2, 2, 2, 65, 9, 82, 14, 9, 1, 19, 1, 1, 0, 272, 9, 71, 75, 75, 4, 5, 49, 7, 0, 235, 585, 818, 2, 398, 225, 1302]","[0, 22.5, 24.470588235294116, 24.470588235294116, 27.551724137931032, 27.551724137931032, 29.59259259259259, 24.87037037037037, 25.814814814814817, 27.703703703703702, 29.59259259259259, 28.648148148148145, 29.59259259259259, 28.839285714285715, 28.648148148148145, 28.648148148148145, 27.818181818181817, 28.987179487179485, 28.987179487179485, 28.987179487179485, 28.987179487179485, 28.987179487179485, 30.935897435897434, 30.935897435897434, 30.935897435897434, 28.987179487179485, 31.025641025641026, 31.025641025641026, 28.987179487179485, 29.230769230769234, 31.17948717948718, 35.294117647058826, 35.769230769230774, 35.96153846153846, 36.53846153846154, 40.0, 40.19230769230769, 37.08653846153846, 37.08653846153846, 33.61538461538461, 33.61538461538461, 39.46153846153847, 40.55769230769231, 40.55769230769231, 39.1875, 39.9, 39.9, 39.9, 41.607142857142854, 41.96428571428571, 41.96428571428571, 42.32142857142857, 42.32142857142857, 42.67857142857143, 42.857142857142854, 43.03571428571429, 43.392857142857146, 43.75, 43.44827586206897, 40.30645161290323, 41.90625, 43.18181818181819, 44.234375, 44.234375, 44.828125, 43.03125, 42.27272727272727, 42.27272727272727, 42.27272727272727, 36.75, 40.30645161290323, 36.964285714285715, 13.866666666666667, 14.875, 15.75, 15.75, 14.4375, 15.400000000000002, 14.4375, 14.4375, 17.315789473684212, 20.8, 14.805555555555555, 16.078947368421055, 14.36842105263158, 15.473684210526317, 14.805555555555555, 16.57894736842105, 16.94736842105263, 16.94736842105263, 41.9672131147541, 41.9672131147541, 47.720588235294116, 48.69117647058824, 48.73611111111111, 51.18055555555556, 59.34210526315789]","[0, 4626.910623385511, 5329.623735149699, 5329.623735149699, 9422.49399581242, 9422.49399581242, 9680.436665585063, 7889.278116328627, 8243.317420729567, 8957.82744489086, 9680.436665585063, 9318.153006179717, 9680.436665585063, 9669.942277721688, 9318.153006179717, 9318.153006179717, 10717.901238116474, 13093.461100429147, 13093.461100429147, 13104.411639505386, 13093.461100429147, 13093.461100429147, 14132.692983840487, 14110.56804729417, 14110.56804729417, 13071.41058233306, 14267.778171762413, 14267.778171762413, 13071.41058233306, 13203.490185306704, 14243.97403095734, 20965.01919569834, 21646.472014292678, 21784.824314688743, 22200.513950628963, 24659.258181756686, 24799.843691185408, 22454.0768815252, 22454.0768815252, 20009.3225448148, 20009.3225448148, 24146.727319135793, 24942.42289581307, 24942.42289581307, 25631.85558430971, 25749.917464576833, 25780.092571004603, 25749.917464576833, 27609.6781073914, 27868.272813718202, 27868.272813718202, 28127.133407328893, 28127.133407328893, 28386.258265945427, 28526.7841851099, 28645.645785881195, 28905.294381734664, 29165.202486089493, 29869.60053354519, 15605.540815706303, 16934.62791321178, 18171.918307338216, 18244.937070040083, 18244.937070040083, 18513.99931791721, 17434.73017528649, 17492.490497077866, 17492.490497077866, 17492.490497077866, 14170.958174712063, 15605.540815706303, 12670.483781020683, 2284.034207965558, 2657.0601035101427, 2835.0, 2835.0, 2568.7506093319253, 2648.6672949555855, 2568.7506093319253, 2568.7506093319253, 3662.460915455107, 4930.8199205400015, 2858.8547561962064, 3297.800304825378, 2872.7313030233245, 3200.0191062011545, 2858.8547561962064, 3478.2501625265772, 3574.987628128795, 3574.987628128795, 30132.420310746093, 30132.420310746093, 38949.06906008293, 39846.333829745694, 42020.67394467608, 44457.19041038306, 55475.22909649378]"
24720,45,"[990, 4, 69, 0, 25, 4, 0, 47, 2, 38, 7, 2, 0, 4, 345, 2, 274, 971, 101, 2, 326, 26, 2, 48, 0, 291, 4, 1313, 147, 4, 154, 405, 23, 23, 26, 6, 6, 11, 10, 12, 1528, 2, 551, 9]","[0, 16.94736842105263, 16.1875, 19.6875, 19.6875, 17.0625, 10.4, 10.4, 11.625, 15.84375, 13.125, 13.5, 11.625, 11.625, 11.571428571428571, 8.846153846153847, 5.25, 13.076923076923077, 20.91304347826087, 26.08695652173913, 20.91304347826087, 23.59259259259259, 23.85185185185185, 23.333333333333336, 12.521739130434781, 12.521739130434781, 16.695652173913043, 12.521739130434781, 16.09090909090909, 19.90909090909091, 19.90909090909091, 23.727272727272727, 31.714285714285715, 11.578947368421051, 29.400000000000002, 26.700000000000003, 9.5, 26.700000000000003, 26.700000000000003, 23.1, 16.5, 39.66666666666667, 40.949999999999996, 52.0, 48.333333333333336]","[0, 3574.987628128795, 2956.2241422821958, 3754.9291527275554, 3754.9291527275554, 3091.552632745804, 1568.2574702025006, 1568.2574702025006, 1890.29402712975, 2816.2140061919326, 2188.1671440671767, 2268.0, 1890.29402712975, 1890.29402712975, 1697.9944479522242, 1090.0557732472948, 503.1783134060057, 1776.6109406791777, 5303.509937861347, 7077.468297160543, 5303.509937861347, 7108.397526076038, 7195.140856664292, 7013.243813396318, 2786.266269850012, 2786.266269850012, 3962.672806511801, 2786.266269850012, 3717.163153063176, 4804.722444520371, 4804.722444520371, 5928.419421876962, 8073.508951774574, 2176.8837457150707, 7100.118307862289, 6323.311390359499, 1764.099999280805, 6323.311390359499, 6323.311390359499, 5307.38879933904, 3545.1216333277125, 10865.858149855556, 10870.1802579808, 13757.4439735116, 12379.674215748946]"
24750,33,"[1403, 33, 2, 4, 76, 4, 12, 61, 429, 2, 39, 0, 9, 77, 5, 10, 67, 303, 40, 1, 1, 76, 191, 811, 1306, 506, 2567, 6, 75, 39, 0, 105]","[0, 25.666666666666664, 15.676470588235293, 15.84375, 16.25, 19.5, 21.0, 19.964285714285715, 24.5, 19.09375, 19.90625, 19.90625, 19.90625, 19.90625, 24.375, 24.375, 23.5625, 19.90625, 20.666666666666668, 20.0, 20.0, 20.0, 20.666666666666668, 20.583333333333332, 5.2, 24.88888888888889, 13.464285714285715, 39.85714285714286, 42.0, 43.43181818181819, 33.90243902439024, 33.90243902439024, 22.1]","[0, 5730.672577167931, 2973.1655952132037, 2879.3925783699106, 2698.201548682679, 3356.458260604156, 3758.6826445939114, 3445.6873879285654, 4506.92094731503, 3612.218571855444, 3792.6544578968, 3792.6544578968, 3792.6544578968, 3792.6544578968, 4829.999128762702, 4838.905779761305, 4642.709291675357, 3792.6544578968, 4978.445139038399, 4791.8430356610625, 4791.8430356610625, 4783.023009915319, 4951.571136849765, 4310.181133672139, 636.9515895467897, 5727.387979722341, 2147.365691882111, 23474.021921977444, 23215.609303693676, 23679.944706798775, 16544.39024390244, 16544.39024390244, 9564.218129846602]"
24751,9,"[5830, 174, 261, 108, 1218, 262, 2390, 77]","[0, 51.48, 53.53333333333333, 53.02564102564102, 53.28571428571429, 52.157303370786515, 52.4891304347826, 62.85922330097087, 64.33168316831683]","[0, 46493.10356198376, 48625.45416088214, 49871.36550196399, 49547.15792442162, 55437.207903398354, 57619.76734232114, 79169.09608459368, 79771.28712871287]"
