id,chain_len,distances,halstead_difficulty,halstead_effort
w9z8ZRh6473qeAfkb,68,"[841, 8, 5, 15, 5, 2, 15, 63, 10, 0, 23, 0, 49, 30, 2, 1, 0, 12, 26, 3, 26, 23, 8, 34, 29, 1, 25, 34, 31, 2, 1, 2, 8, 4, 3, 3, 1, 2, 2, 5, 40, 4, 104, 5, 4, 12, 1, 32, 43, 16, 4, 9, 16, 0, 14, 1, 18, 8, 6, 2, 69, 0, 2, 18, 8, 18, 18]","[0, 4.363636363636363, 4.5, 5.25, 3.6363636363636367, 4.363636363636363, 4.363636363636363, 5.25, 9.0, 8.666666666666666, 8.666666666666666, 9.0, 9.0, 6.333333333333333, 8.625, 8.625, 8.625, 8.625, 7.076923076923077, 9.346153846153847, 9.692307692307692, 9.0, 8.625, 8.846153846153847, 6.333333333333333, 7.7142857142857135, 8.307692307692308, 9.346153846153847, 7.615384615384615, 9.346153846153847, 9.346153846153847, 9.346153846153847, 9.346153846153847, 9.346153846153847, 8.307692307692308, 8.307692307692308, 8.307692307692308, 9.346153846153847, 9.346153846153847, 9.346153846153847, 9.346153846153847, 13.357142857142856, 13.357142857142856, 7.333333333333333, 6.769230769230769, 7.333333333333333, 8.0, 8.0, 6.333333333333333, 8.333333333333334, 7.666666666666667, 7.666666666666667, 7.666666666666667, 9.375, 9.375, 8.625, 7.666666666666667, 8.625, 7.333333333333333, 7.666666666666667, 7.666666666666667, 8.333333333333334, 8.333333333333334, 9.375, 9.375, 9.375, 9.375, 9.375]","[0, 364.0020660015046, 405.0, 503.1783134060057, 282.64616698924056, 364.0020660015046, 364.0020660015046, 503.1783134060057, 999.8259933019747, 951.9212033638102, 951.9212033638102, 1099.8085926321723, 1099.8085926321723, 649.7091821463624, 970.3866068364504, 970.3866068364504, 976.683493200803, 976.683493200803, 796.2146517632412, 1142.1089231180251, 1197.2288990682582, 1025.5640386386965, 976.683493200803, 1097.1291987115249, 649.7091821463624, 956.7511770130315, 985.5497074247951, 1135.729316041569, 891.6276454357442, 1154.4707241015349, 1154.4707241015349, 1154.4707241015349, 1154.4707241015349, 1148.354212648281, 974.3611501258141, 974.3611501258141, 974.3611501258141, 1148.354212648281, 1148.354212648281, 1148.354212648281, 1148.354212648281, 1972.4795381764159, 1980.4426466504638, 775.1923254331298, 751.3402538813411, 775.1923254331298, 862.7707876446017, 862.7707876446017, 649.7091821463624, 904.3774591170163, 821.491307374773, 821.491307374773, 821.491307374773, 1081.2085783399048, 1081.2085783399048, 976.683493200803, 821.491307374773, 976.683493200803, 775.1923254331298, 821.491307374773, 816.0289745493956, 904.3774591170163, 904.3774591170163, 1081.2085783399048, 1081.2085783399048, 1081.2085783399048, 1081.2085783399048, 1081.2085783399048]"
SuTcx8uDR3T8o6Lub,4,"[869, 5, 0]","[0, 41.11111111111111, 41.66666666666667, 41.66666666666667]","[0, 11038.801557537363, 11204.958028663816, 11204.958028663816]"
d6SWBGQn6S6pHT8ex,14,"[936, 0, 0, 37, 41, 22, 1, 102, 0, 85, 81, 0, 90]","[0, 10.038461538461538, 10.038461538461538, 10.038461538461538, 8.625, 10.357142857142858, 10.666666666666666, 11.428571428571427, 10.384615384615383, 10.384615384615383, 11.538461538461537, 17.538461538461537, 17.538461538461537, 12.307692307692308]","[0, 1246.4239323725565, 1246.4239323725565, 1246.4239323725565, 970.3866068364504, 1410.0028707186286, 1541.695923606576, 1585.7443785667638, 1295.931020435026, 1295.931020435026, 1505.3744176770504, 2640.576656481707, 2640.576656481707, 1621.4420979071208]"
YbD56Ly7dnEX5pZJq,3,"[873, 0]","[0, 15.766666666666667, 15.766666666666667]","[0, 2520.9863358556195, 2520.9863358556195]"
z7aSk2cpwNLZS77Wq,7,"[887, 5, 4, 4, 14, 6]","[0, 8.625, 8.625, 8.625, 8.625, 7.5, 7.875]","[0, 976.683493200803, 976.683493200803, 976.683493200803, 976.683493200803, 820.4889050865597, 874.0733919443444]"
NpNrNsZZaYNmPYdxu,51,"[851, 0, 1, 11, 0, 46, 2, 6, 21, 14, 6, 8, 7, 38, 3, 5, 17, 2, 0, 2, 17, 17, 1, 0, 0, 1, 1, 58, 1, 1, 8, 36, 0, 6, 65, 1, 2, 2, 19, 1, 22, 4, 1, 1, 1, 10, 1, 1, 25, 3]","[0, 5.25, 5.25, 5.25, 6.333333333333333, 6.333333333333333, 9.0, 10.0, 10.0, 12.26923076923077, 14.307692307692307, 13.846153846153845, 13.846153846153845, 14.307692307692307, 14.625, 14.625, 15.2, 14.0, 14.0, 14.0, 14.0, 15.2, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 18.633333333333333, 18.633333333333333, 18.633333333333333, 18.633333333333333, 20.366666666666667, 20.366666666666667, 20.8, 25.375, 25.375, 25.375, 25.375, 26.6875, 26.6875, 25.941176470588236, 25.941176470588236, 25.941176470588236, 25.941176470588236, 25.941176470588236, 28.676470588235297, 28.676470588235297, 28.676470588235297, 26.911764705882355, 28.59375]","[0, 503.1783134060057, 503.1783134060057, 503.1783134060057, 649.7091821463624, 649.7091821463624, 1099.8085926321723, 1277.5554358858567, 1270.419249893113, 1661.8985764967422, 2067.9478975299744, 1982.741695810338, 1982.741695810338, 2067.9478975299744, 2457.0, 2457.0, 2462.4, 2223.639072658776, 2223.639072658776, 2223.639072658776, 2223.639072658776, 2462.4, 2223.639072658776, 2223.639072658776, 2223.639072658776, 2223.639072658776, 2223.639072658776, 2223.639072658776, 3229.437799853001, 3229.437799853001, 3229.437799853001, 3229.437799853001, 3615.405128311672, 3615.405128311672, 3702.638287489572, 5024.183651114951, 5024.183651114951, 5024.183651114951, 5024.183651114951, 5330.730568378155, 5330.730568378155, 5388.335963923933, 5388.335963923933, 5388.335963923933, 5388.335963923933, 5388.335963923933, 6210.804439207062, 6198.6026490441245, 6198.6026490441245, 5746.135706262512, 5914.4795257819205]"
KeYd57CsqX263zb64,3,"[883, 14]","[0, 6.857142857142857, 6.857142857142857]","[0, 808.2249881252422, 808.2249881252422]"
3MxckZdqCpqCXj2pg,6,"[860, 6, 10, 38, 0]","[0, 4.090909090909091, 4.090909090909091, 5.0, 7.0, 7.0]","[0, 332.99756779093127, 332.99756779093127, 468.8508029066055, 730.4164618118467, 730.4164618118467]"
wLe2q5gu9ZuwGzBG7,13,"[860, 2, 2, 2, 32, 5, 2, 12, 21, 15, 1, 2]","[0, 5.384615384615385, 5.833333333333334, 5.0, 5.833333333333334, 2.909090909090909, 3.6363636363636367, 3.6363636363636367, 3.6363636363636367, 4.5, 4.166666666666667, 4.166666666666667, 5.0]","[0, 556.7611540014798, 573.0000209931897, 465.29325012980803, 573.0000209931897, 211.9846252419304, 285.4918164717684, 285.4918164717684, 288.24414896796367, 408.5959236680347, 363.3242137002685, 363.3242137002685, 461.63547152504697]"
4hukhzBcCwfoLZnSy,24,"[833, 6, 13, 2, 9, 23, 0, 6, 1, 6, 3, 1, 34, 99, 4, 4, 4, 53, 1, 36, 0, 20, 23]","[0, 3.4090909090909087, 4.363636363636363, 5.25, 5.25, 6.333333333333333, 8.25, 8.25, 7.875, 7.0, 7.333333333333333, 8.25, 7.333333333333333, 9.0, 12.058823529411764, 12.058823529411764, 12.058823529411764, 12.352941176470589, 14.763157894736842, 15.583333333333334, 17.11111111111111, 17.11111111111111, 18.02777777777778, 17.11111111111111]","[0, 262.21935938496017, 364.0020660015046, 503.1783134060057, 503.1783134060057, 649.7091821463624, 928.1958848000829, 928.1958848000829, 874.0733919443444, 739.9563106407148, 785.7742940106523, 922.0240424392356, 780.5494539168131, 1087.3869130732755, 1967.9836147440612, 1975.0472746578687, 1975.0472746578687, 2030.3479005817308, 2807.886198646006, 2865.0838804702767, 3213.4028336328815, 3213.4028336328815, 3418.7085551073405, 3213.4028336328815]"
2JA3Pdv942ZiXc2kn,7,"[849, 16, 29, 1, 1, 53]","[0, 5.25, 4.363636363636363, 3.125, 3.4090909090909087, 3.4090909090909087, 8.625]","[0, 503.1783134060057, 364.0020660015046, 255.39073023431018, 262.21935938496017, 262.21935938496017, 976.683493200803]"
x5Dzuug64Dz9Gu4dL,5,"[850, 15, 16, 16]","[0, 5.25, 5.653846153846154, 7.076923076923077, 7.142857142857143]","[0, 503.1783134060057, 584.5992117015538, 790.9203907171064, 852.6987471674726]"
yNHfbZbvqNZ9hYBik,20,"[851, 9, 44, 16, 153, 33, 2, 4, 4, 165, 55, 0, 2, 165, 70, 1, 0, 79, 15]","[0, 5.25, 6.333333333333333, 9.0, 11.846153846153845, 17.205882352941178, 16.125, 14.78125, 16.125, 14.78125, 23.705882352941178, 26.38235294117647, 26.38235294117647, 26.38235294117647, 32.05263157894736, 37.6, 37.6, 37.6, 35.13157894736842, 29.333333333333336]","[0, 503.1783134060057, 649.7091821463624, 1087.3869130732755, 1596.3051987576775, 3225.033172380439, 2785.7211381512043, 2454.3256394748214, 2785.7211381512043, 2454.3256394748214, 4724.95419613979, 5377.580322455334, 5377.580322455334, 5377.580322455334, 7529.966249396017, 9797.904655150427, 9797.904655150427, 9797.904655150427, 8552.277894115028, 7319.397230730166]"
hRBecyyKPwtabqxh2,11,"[852, 10, 0, 58, 4, 5, 2, 4, 51, 27]","[0, 5.25, 6.333333333333333, 6.333333333333333, 8.7, 9.666666666666666, 9.321428571428573, 9.321428571428573, 9.321428571428573, 11.875, 13.125]","[0, 503.1783134060057, 649.7091821463624, 649.7091821463624, 1178.4371724249625, 1370.836124309778, 1210.0024538292028, 1210.0024538292028, 1216.1274759948174, 1866.2066843519226, 2112.277630717806]"
zyud9fbW2JhRRHZ7a,56,"[1559, 1, 0, 6, 9, 276, 524, 48, 1, 1, 1, 17, 4, 0, 4, 15, 1, 15, 4, 8, 13, 18, 13, 1, 7, 1, 4, 22, 4, 4, 4, 3, 45, 5, 5, 17, 0, 5, 10, 54, 1, 2, 1, 13, 2, 5, 13, 2, 21, 4, 23, 14, 11, 31, 38]","[0, 22.875, 24.4, 24.4, 24.4, 24.4, 18.8, 9.0, 11.76923076923077, 13.076923076923077, 13.076923076923077, 11.76923076923077, 12.307692307692308, 12.307692307692308, 12.307692307692308, 12.307692307692308, 13.076923076923077, 11.76923076923077, 12.307692307692308, 13.96153846153846, 12.307692307692308, 11.76923076923077, 12.142857142857142, 11.428571428571427, 11.428571428571427, 11.428571428571427, 11.428571428571427, 12.307692307692308, 13.076923076923077, 13.076923076923077, 13.076923076923077, 14.807692307692308, 13.076923076923077, 13.571428571428573, 12.666666666666666, 13.571428571428573, 13.333333333333332, 13.333333333333332, 15.033333333333333, 13.333333333333332, 14.4375, 14.4375, 14.4375, 14.4375, 14.4375, 14.4375, 14.4375, 15.125, 15.125, 14.4375, 15.399999999999999, 14.23529411764706, 14.4375, 14.666666666666666, 16.133333333333333, 15.0]","[0, 4309.233051147729, 4432.353995466235, 4432.353995466235, 4432.353995466235, 4432.353995466235, 3218.1078614642356, 1087.3869130732755, 1503.6582052035303, 1754.3538427218568, 1754.3538427218568, 1503.6582052035303, 1636.5695189054425, 1636.5695189054425, 1636.5695189054425, 1636.5695189054425, 1754.3538427218568, 1503.6582052035303, 1636.5695189054425, 1954.4668385924317, 1643.928162551691, 1503.6582052035303, 1692.42914871393, 1585.7443785667638, 1585.7443785667638, 1585.7443785667638, 1585.7443785667638, 1636.5695189054425, 1761.9004377652925, 1754.3538427218568, 1754.3538427218568, 2090.600837542439, 1754.3538427218568, 1946.885460797116, 1892.805309108307, 1946.885460797116, 2014.7980397861509, 2014.7980397861509, 2379.3863092167157, 2014.7980397861509, 2381.17918980784, 2381.17918980784, 2381.17918980784, 2381.17918980784, 2389.27113604286, 2389.27113604286, 2381.17918980784, 2519.643122464004, 2519.643122464004, 2381.17918980784, 2445.8531924939784, 2459.259518221948, 2381.17918980784, 2304.9289575153566, 2588.077873938335, 2199.068804440141]"
e6ytbJzhxKTTzhgJr,7,"[880, 72, 82, 0, 0, 0]","[0, 5.3076923076923075, 8.884615384615383, 15.576923076923077, 15.576923076923077, 15.576923076923077, 15.576923076923077]","[0, 536.6959794151794, 1036.45968713235, 2134.5682512430117, 2134.5682512430117, 2134.5682512430117, 2134.5682512430117]"
EmnuL3HKYbGyDBmoc,3,"[853, 9]","[0, 4.75, 5.833333333333334]","[0, 434.978072926904, 573.0000209931897]"
hejepivd6KtXDGeK7,3,"[851, 1]","[0, 4.846153846153846, 5.25]","[0, 488.91819926089624, 503.1783134060057]"
xXsjAmkJykeXmecsd,47,"[849, 9, 41, 21, 4, 4, 6, 2, 23, 15, 1, 1, 70, 5, 6, 29, 21, 6, 10, 2, 17, 2, 30, 9, 15, 1, 7, 0, 0, 0, 0, 0, 0, 1, 1, 13, 1, 1, 15, 9, 1, 1, 9, 0, 0, 0]","[0, 5.25, 6.333333333333333, 9.0, 10.038461538461538, 10.384615384615383, 10.384615384615383, 11.923076923076923, 11.923076923076923, 9.692307692307692, 10.384615384615383, 11.538461538461537, 10.384615384615383, 13.666666666666668, 13.666666666666668, 13.666666666666668, 15.0, 17.233333333333334, 17.6, 19.6, 19.6, 20.4, 20.4, 16.0, 16.333333333333332, 16.333333333333332, 16.333333333333332, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 17.6, 17.6, 16.866666666666667, 16.866666666666667, 16.866666666666667, 17.6, 15.666666666666666, 17.233333333333334, 17.233333333333334, 17.6, 17.6, 17.6, 17.6]","[0, 503.1783134060057, 649.7091821463624, 1087.3869130732755, 1246.4239323725565, 1295.931020435026, 1295.931020435026, 1570.7720323475232, 1570.7720323475232, 1190.8858501537727, 1295.931020435026, 1512.8090021220587, 1295.931020435026, 2079.883137427199, 2087.079189399208, 2079.883137427199, 2328.5450121108565, 2816.2792208648784, 2892.9142962204573, 3382.8143801345204, 3382.8143801345204, 3539.586626889915, 3539.586626889915, 2521.512299270841, 2588.7720845112212, 2581.4539720790062, 2581.4539720790062, 2521.512299270841, 2521.512299270841, 2521.512299270841, 2521.512299270841, 2521.512299270841, 2521.512299270841, 2521.512299270841, 2892.9142962204573, 2892.9142962204573, 2756.3583863783915, 2756.3583863783915, 2756.3583863783915, 2892.9142962204573, 2461.7825357210477, 2824.5140272332205, 2824.5140272332205, 2892.9142962204573, 2892.9142962204573, 2892.9142962204573, 2892.9142962204573]"
bvrL52qnxHsj7ysFk,15,"[840, 16, 11, 6, 22, 19, 47, 62, 2, 1, 14, 6, 46, 62]","[0, 4.363636363636363, 5.25, 6.333333333333333, 6.666666666666667, 7.333333333333333, 6.333333333333333, 9.0, 11.333333333333332, 11.333333333333332, 11.333333333333332, 12.333333333333334, 12.333333333333334, 13.933333333333334, 11.538461538461537]","[0, 364.0020660015046, 503.1783134060057, 649.7091821463624, 694.59378208386, 780.5494539168131, 649.7091821463624, 1087.3869130732755, 1652.6521706800097, 1652.6521706800097, 1652.6521706800097, 1828.6440124152234, 1821.2912669792934, 2165.369273619903, 1505.3744176770504]"
c269CM6YEam3tQQTd,3,"[882, 5]","[0, 6.857142857142857, 6.0]","[0, 808.2249881252422, 670.5629399558077]"
fLxe2QPAuK5WqX9q5,29,"[850, 2, 9, 33, 0, 6, 4, 29, 7, 1, 6, 71, 4, 11, 5, 12, 64, 2, 4, 20, 12, 12, 44, 12, 44, 5, 2, 39]","[0, 5.25, 5.25, 6.333333333333333, 7.333333333333333, 7.333333333333333, 7.666666666666667, 7.666666666666667, 8.0, 8.0, 8.0, 8.0, 8.0, 9.375, 9.75, 9.75, 9.75, 15.0, 15.0, 15.0, 15.0, 15.0, 14.142857142857142, 10.214285714285715, 11.0, 12.833333333333334, 12.833333333333334, 12.833333333333334, 16.4]","[0, 503.1783134060057, 503.1783134060057, 649.7091821463624, 790.8732220075515, 790.8732220075515, 837.1128481910523, 832.027262387655, 922.6313201833854, 927.9584086175782, 927.9584086175782, 922.6313201833854, 862.7707876446017, 1081.2085783399048, 1137.3020673809963, 1137.3020673809963, 1137.3020673809963, 2322.136561050881, 2340.0, 2322.136561050881, 2322.136561050881, 2322.136561050881, 2172.048056156618, 1426.1600671484382, 1552.060452188049, 1978.8893583001498, 1986.7168355657539, 1978.8893583001498, 2723.1080245166727]"
EMpyC3uE7jHv75uFy,42,"[838, 17, 15, 6, 27, 18, 9, 14, 21, 2, 7, 2, 18, 1, 2, 2, 14, 8, 6, 69, 18, 90, 39, 33, 102, 9, 2, 6, 2, 20, 1, 1, 29, 1, 2, 1, 2, 2, 2, 30, 1]","[0, 4.363636363636363, 5.25, 6.666666666666667, 6.333333333333333, 8.625, 10.416666666666668, 10.0, 9.0, 10.038461538461538, 10.038461538461538, 11.538461538461537, 10.384615384615383, 11.076923076923077, 11.076923076923077, 12.307692307692308, 11.076923076923077, 11.538461538461537, 11.153846153846153, 11.538461538461537, 12.307692307692308, 12.307692307692308, 13.076923076923077, 15.384615384615385, 18.615384615384617, 15.0, 16.923076923076923, 16.923076923076923, 17.346153846153847, 17.346153846153847, 17.76923076923077, 16.153846153846153, 16.153846153846153, 14.928571428571429, 14.928571428571429, 14.928571428571429, 16.285714285714285, 14.928571428571429, 14.928571428571429, 16.285714285714285, 18.0, 18.0]","[0, 364.0020660015046, 503.1783134060057, 694.59378208386, 649.7091821463624, 976.683493200803, 1265.816281596399, 1201.0749561002053, 1087.3869130732755, 1239.9870740349818, 1239.9870740349818, 1512.8090021220587, 1295.931020435026, 1402.421815911836, 1402.421815911836, 1636.5695189054425, 1395.850153850478, 1512.8090021220587, 1455.1952704211487, 1512.8090021220587, 1636.5695189054425, 1636.5695189054425, 1761.9004377652925, 2154.0253130578126, 2791.3817690831033, 2085.315971178666, 2481.000702445287, 2472.4464462924457, 2543.0257200064193, 2543.0257200064193, 2622.6306177333818, 2277.264382449553, 2277.264382449553, 2247.6337016481198, 2255.8542338319944, 2247.6337016481198, 2559.369167111208, 2239.285714285714, 2247.6337016481198, 2559.369167111208, 2896.837893555848, 2896.837893555848]"
KyD6Frw5vM7LHHdwN,4,"[864, 2, 4]","[0, 6.461538461538462, 6.461538461538462, 6.461538461538462]","[0, 706.8827489976514, 706.8827489976514, 706.8827489976514]"
GJzNDNmtN9GwDQryy,3,"[991, 12]","[0, 14.8, 14.8]","[0, 2388.5210574305665, 2388.5210574305665]"
7KS6RKgBHGpueSQCN,34,"[839, 9, 18, 16, 16, 25, 33, 33, 24, 62, 0, 2, 20, 18, 0, 21, 21, 27, 0, 44, 7, 50, 6, 5, 49, 8, 30, 10, 11, 2, 4, 4, 91]","[0, 4.363636363636363, 5.409090909090909, 6.333333333333333, 5.409090909090909, 6.333333333333333, 8.25, 9.0, 8.25, 9.375, 9.346153846153847, 9.346153846153847, 9.346153846153847, 9.0, 9.346153846153847, 9.346153846153847, 10.038461538461538, 9.346153846153847, 10.73076923076923, 10.73076923076923, 13.153846153846153, 13.153846153846153, 15.882352941176471, 15.882352941176471, 15.882352941176471, 13.333333333333332, 13.333333333333332, 13.153846153846153, 13.153846153846153, 13.153846153846153, 13.153846153846153, 13.153846153846153, 13.153846153846153, 14.230769230769232]","[0, 364.0020660015046, 486.8181818181818, 649.7091821463624, 486.8181818181818, 649.7091821463624, 922.0240424392356, 1087.3869130732755, 922.0240424392356, 1081.2085783399048, 1148.354212648281, 1148.354212648281, 1148.354212648281, 1025.5640386386965, 1148.354212648281, 1148.354212648281, 1252.7333197538587, 1148.354212648281, 1352.2298365426504, 1352.2298365426504, 1729.7328517082067, 1736.3076923076922, 2860.0011678161577, 2868.9206086225145, 2877.7219076625456, 2022.0297301525904, 2022.0297301525904, 1729.7328517082067, 1729.7328517082067, 1736.3076923076922, 1729.7328517082067, 1729.7328517082067, 1729.7328517082067, 1963.846153846154]"
aTt6xSHosrvBQ8Cm8,24,"[1072, 4, 1, 53, 75, 2, 2, 5, 0, 4, 0, 0, 0, 20, 23, 25, 0, 0, 0, 21, 13, 4, 44]","[0, 20.42857142857143, 22.285714285714285, 20.42857142857143, 19.46153846153846, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 23.142857142857142, 26.46428571428571, 23.142857142857142, 23.142857142857142, 23.142857142857142, 23.142857142857142, 24.0, 24.85714285714286, 24.85714285714286, 27.53333333333333]","[0, 3315.482117054084, 3779.938184823892, 3323.6236912443346, 2961.197632116572, 4118.345613524768, 4118.345613524768, 4118.345613524768, 4127.5789427278905, 4127.5789427278905, 4136.7185309296765, 4136.7185309296765, 4136.7185309296765, 4136.7185309296765, 3962.2660075767867, 4777.743430262666, 3962.2660075767867, 3962.2660075767867, 3962.2660075767867, 3962.2660075767867, 4145.766262419428, 4330.398469267186, 4330.398469267186, 5361.101237672476]"
MMt9rRsgDdECcZWRm,18,"[847, 13, 0, 4, 33, 2, 40, 12, 7, 7, 13, 26, 53, 27, 37, 0, 1]","[0, 4.25, 6.333333333333333, 6.333333333333333, 6.333333333333333, 9.0, 8.0, 11.538461538461537, 11.538461538461537, 11.428571428571427, 11.538461538461537, 11.538461538461537, 12.571428571428571, 15.033333333333333, 16.5, 18.7, 18.7, 18.7]","[0, 378.996017744596, 649.7091821463624, 649.7091821463624, 649.7091821463624, 1031.8325759224492, 873.5090589819675, 1520.1019667879254, 1520.1019667879254, 1585.7443785667638, 1520.1019667879254, 1512.8090021220587, 1825.1686897895324, 2387.6185926726935, 2680.360903267298, 3107.9447309550333, 3107.9447309550333, 3107.9447309550333]"
cKnb4dfgboeE7tDuo,52,"[852, 9, 46, 2, 0, 53, 47, 49, 1, 1, 55, 51, 1, 2, 26, 5, 45, 61, 27, 34, 1, 2, 19, 12, 13, 5, 5, 1, 0, 37, 20, 22, 0, 1, 1, 0, 1, 1, 1, 19, 5, 1, 5, 5, 1, 1, 31, 0, 1, 1, 2]","[0, 5.25, 6.333333333333333, 10.0, 10.0, 10.0, 12.833333333333334, 9.0, 12.833333333333334, 14.0, 14.0, 16.125, 10.125, 10.799999999999999, 10.799999999999999, 11.333333333333332, 11.333333333333332, 15.033333333333333, 15.583333333333334, 17.666666666666668, 18.315789473684212, 18.315789473684212, 18.315789473684212, 18.666666666666668, 19.333333333333336, 18.666666666666668, 19.157894736842103, 18.666666666666668, 18.666666666666668, 18.666666666666668, 20.666666666666668, 19.666666666666664, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.0, 19.666666666666664, 19.666666666666664, 20.0, 19.666666666666664, 19.666666666666664, 19.666666666666664, 20.666666666666668, 20.666666666666668, 20.666666666666668, 20.666666666666668, 22.38888888888889]","[0, 503.1783134060057, 649.7091821463624, 1270.419249893113, 1270.419249893113, 1270.419249893113, 1978.8893583001498, 1168.2782312833679, 1978.8893583001498, 2250.686205326239, 2250.686205326239, 2812.3116387588902, 1512.9989806359165, 1549.3109561711783, 1549.3109561711783, 1680.375578976151, 1680.375578976151, 2403.7311574437304, 2904.1361470624565, 3432.138718412191, 3747.3610390270915, 3747.3610390270915, 3738.8723925147283, 3661.928934220498, 3819.278250418271, 3661.928934220498, 4018.307944439006, 3661.928934220498, 3661.928934220498, 3661.928934220498, 4128.091119306113, 3893.948576890405, 4128.091119306113, 4128.091119306113, 4128.091119306113, 4128.091119306113, 4128.091119306113, 4128.091119306113, 4128.091119306113, 4128.091119306113, 3968.8259064691247, 3893.948576890405, 3893.948576890405, 3968.8259064691247, 3893.948576890405, 3893.948576890405, 3893.948576890405, 4136.903712022327, 4136.903712022327, 4136.903712022327, 4136.903712022327, 4631.033877624994]"
PDotrbpuzpHyJwduR,7,"[1136, 0, 0, 0, 0, 0]","[0, 21.9375, 21.9375, 21.9375, 21.9375, 21.9375, 21.9375]","[0, 4119.780662112935, 4119.780662112935, 4119.780662112935, 4119.780662112935, 4119.780662112935, 4119.780662112935]"
Dht2a9S77zRWg5a35,14,"[863, 32, 8, 1, 11, 23, 25, 18, 33, 2, 1, 1, 1]","[0, 6.333333333333333, 8.625, 9.230769230769232, 8.307692307692308, 9.0, 10.0, 10.0, 10.0, 11.923076923076923, 13.115384615384615, 13.115384615384615, 13.115384615384615, 13.115384615384615]","[0, 649.7091821463624, 976.683493200803, 1159.0793282645338, 991.7542351670912, 1031.8325759224492, 1277.5554358858567, 1201.0749561002053, 1270.419249893113, 1570.7720323475232, 1811.4615122194546, 1811.4615122194546, 1811.4615122194546, 1811.4615122194546]"
68RBZ9gsAjs9haScd,5,"[904, 0, 0, 58]","[0, 9.0, 9.0, 9.0, 13.75]","[0, 1087.3869130732755, 1087.3869130732755, 1087.3869130732755, 2022.158548218133]"
