id,chain_length,derivation_chain
EA3kF8uRgGvf7Emdw,24,EA3kF8uRgGvf7Emdw -> SrzDmg4qF6fbSvJKP -> bKDwEs4bnpbnZtP24 -> RQ25pte4vbLgGFLaY -> cNxsBm9q7KKuScTGf -> v6daogispyGMvXdN2 -> HsGt3K67yE4zbFKLL -> pTAowHScXEkXjo6XS -> jYJ5WoE7Q6soNsLhC -> sQTwWgd74enPCG7QZ -> pcAsKQuycMqhovipR -> prkWcs3rJGSJ3BY5M -> aLXhHcdtnHQ6dR3ir -> zee59WrC3PruajW2P -> mtLPrSyu62ESGJ9k3 -> EdmigJk6R6WWcXpcp -> qmwXe4jQHg5bw5HHh -> JABerS2mRbXMzDuQa -> p7B5ur59t8D5TMAfH -> 6fWHLLS5mFD32W6qa -> RJrKndq5tMZXpiYfb -> WzYXYopsvj6phsEnh -> Ry9cRkn4TAzYFLMbZ -> aTwuoJgesSd8hXXEP
fn9kiv26ZcHQvjSqZ,3,fn9kiv26ZcHQvjSqZ -> dJvLJvqK86wZC3bF5 -> xgXRHrEwTo5dRpM4r
Bv2XHBaSpyRz4roMp,11,Bv2XHBaSpyRz4roMp -> YCwWmzrre5pJLTtfK -> nRmxcpZyJmGHNFqwS -> ACzGKAhLS4ZRSsPDW -> WYdrEwKgguiCwvqjs -> Fai3kxsFZxgS9sXXv -> J7uzMro3ApnwPnE9d -> sGMu5ojNusoohGiqC -> nynixEsdpyutvihHF -> wpTC823JtdMKnHyD3 -> aTwuoJgesSd8hXXEP
T63WdpRQ3DadyoMH2,36,T63WdpRQ3DadyoMH2 -> 9HYWFx4aXFDTzmxCX -> vJnk2bBJLWYCX59Za -> bdDEXn8Megkph2PqY -> 9brKkyZHbcfP9Qsyx -> xoWCnFoRuNjyesCFb -> i57trnwA5hqRxSbpw -> rCYgrQafaWhNG3pst -> n9chof8iwQikk3inQ -> sYgdr5KWv2gKxrDMW -> 23xoM67DHCmocsnjN -> MiexJqPHJG4Sq6ZzK -> fPE2jw287h4hvsXwH -> s4W7As5mEyBA5Qpek -> yEpTFfTWTCWYz3yiF -> cgi2BmsZ35tw2siKm -> f2kpLykG9n6FoCutT -> 7vGHzvspvsYsE8gyt -> Z3MLM5Y8MPyYeJo5z -> EbrbNtuJTSRZXJTtD -> 5h2ayR2sPT49PAPeM -> SvmYr4Zarb2vctRJb -> Tyw9Q4vXE5ZKZPkFG -> w6dD7yeRLGpg9oFBd -> L3LRP3iLnDkDSTFAA -> bEPhsSrGS5aYeEizf -> 4xFvReyfYRjBYJ5ri -> c4DJMNGedQe6DF2hM -> DEiHLukvX74CFgpPy -> 2CoQSBgZaxqHQj4xN -> Fs8norra6TSaEnjtw -> CjpAKYqPkeGnQuC6r -> yWfvd3d4w8BXNCLDu -> ec3DTZFJpDPK9oYp8 -> Rj7Nf9DnaCe7LvNTE -> aTwuoJgesSd8hXXEP
BBpm6JgRQbJ7TfG8N,21,BBpm6JgRQbJ7TfG8N -> cBpzsuvqhiMjdGTDZ -> DnsWb4bfsnA7pR2py -> chgMQxurufwRySFGD -> pzSW5X3emLGeztZRq -> 4QJAztNZWyphdfXWH -> nHrSWrTc5oXdXxzj2 -> ecxCnsfZAvppdzuEC -> qMLR2HHRqLEt4KNGy -> EAGM57btrdSdKh89R -> 8auxFJSevEvt2LboK -> oS7h7X7R7s25Yj6cw -> HNpRS9mzN5iQhN6EZ -> aicon39WnRbQF7kqw -> 3QBm3XwwCLa5265YJ -> AEj3uZshvbRsFRiDi -> bjdqjcQjoHwMWW9gC -> Njf7NkkRmNCqoxMEW -> HW8RhubZLHQydRuRY -> HaiuzzGE7Pe96MWyT -> aTwuoJgesSd8hXXEP
5beEJyn8uAGAZuf6t,12,5beEJyn8uAGAZuf6t -> aL58q8ojD58nugj6D -> CS2vP4MkE2fWusHPp -> v7XRK6a3fEijRXoWB -> x6s75bbjPd266BpMa -> sHcEQFi8KunaZdwiK -> BTfHh4Q7k6w5wTXr3 -> a5mXd5gaGQ2s7frhH -> DbQfWkJsC7QakgFgj -> vdbnduZdxHgXkNG5H -> faam6DFR7iza7QuBd -> xgXRHrEwTo5dRpM4r
pGePDtoSaRfDRwcrd,41,pGePDtoSaRfDRwcrd -> bnk4higKtJ4iwf9jk -> hiERKcftSS5CyFEM5 -> D6XvjX8aaLoL8RAk6 -> DgNus54d4Lkr9rSpA -> wdAA7g3BN9Qj9AZaK -> xpykukuW7nmMEf9zv -> 6RymKqcnwT3BC5bDM -> 5WrpJN5tkvXpmfWjr -> WmasZEm5icH7rhMzf -> vtjyxTW9uyix6A7yo -> 9hK3LtghD3F6vrZDG -> sEmSTJanjgqpsHbyZ -> eGa6iWhXe5jY88g4r -> ELeQ4afYyJNgANdYQ -> 5JSvQN8FvXDS9dW5d -> o8MFynCoNrxBBrwxT -> CHkE8ExebHnegN4FA -> vKFJEgRvEoL9rNeYg -> 9kPD6mk5zuekti7H8 -> 2AzroSXxGgu6qicpJ -> epDHDHQorkDy3NzZ2 -> XrrKMuEKhPGQMTPkQ -> F6To42Qrri83xBcuQ -> JexEmJ7KjMjcsCxdo -> YiDo78yRgrMk2bX4B -> y3SQjGLfqv83W9wca -> fjF9KnNMaXddoqm6Q -> NCp88puqWZgExH6wA -> M5JtYAJCj4wtiiymM -> d4nP3LKJcn37pGE4R -> RjFPvRrpSB4wxSAFb -> iMEtT7TKf6S6SDZf9 -> zBdZdThRqyap8QMND -> reKg67XCB9nszmka8 -> gEkcjQCZX4gmWsQD7 -> tiSh8Q3yEb9P9DcQh -> BuJmgaBtgvEESJyQo -> qqCba3atgZ7TMqopm -> HucqtSnXPCYgQ2gkq -> aTwuoJgesSd8hXXEP
DkWqxc6PsdAogCGKN,40,DkWqxc6PsdAogCGKN -> gfRY9gWJJ4cELb3C2 -> dj9NrJwdvzE4uimvm -> Wfj5jWy5qRuGwtzBk -> S3k9RKzRPCH3ogDNC -> X7jFpTEQj3KixQWKa -> wFk9CYA8qdvFNGaa5 -> r45LacC9zJ9f2Ns95 -> znTB3gdXJsdarTKgo -> EP4wbKAzkqGyxDfDD -> hNPK6jkumASGGSB9w -> bNiZoNFKXBgDaxsR2 -> uvanyKMp9SuFuEDfB -> t8ToPpjR94HYXDD2D -> ZpZHxD7JKJPSoMHik -> q7G4WDDRa6ubsk6SB -> RmpScFrQttCz9sAvw -> pfrDWwDkJvuTHhahL -> YBmdfniGw3a3nYtyn -> 2SoqBTHFPvzgFmG9g -> yfrFESeDDuQqrXuyx -> Re56ybGvZYNdfs6aq -> e9CJSMZ5EKe89NxSW -> 2q3oX9QegiWKr4ir8 -> MAuHPzPiqskkMurHX -> xP3hyj6v7T8BvNMNx -> gbAs6RrWNPTNvXMFY -> bbBZziACj8BgAAvyu -> jYmbfZAtbbuuir5TE -> sFax4xZRAJsDpDMyo -> n5QpZj9Je4p4Hxc4M -> TqZSBzBLgFJXHtKac -> 9YknzfYWDrugDhhrq -> Z4js4EK46S8QmjMm4 -> 672JDmwts4SKRuiJx -> Jwbf9vqWyYfLXjWwX -> YQJW55vBQbigC4cww -> EscRu8RvatDP8Tvnf -> D83R4A3JJg2GFicXF -> aTwuoJgesSd8hXXEP
y7Dm8AF2bgGS8BSCw,2,y7Dm8AF2bgGS8BSCw -> aTwuoJgesSd8hXXEP
pyM2hKEWywL3uSYrN,20,pyM2hKEWywL3uSYrN -> sMAFHKBSCjf56pkqJ -> DtabK79fKcAjwtkay -> vbe5ZEAFYsHDXmNKp -> 667zzYJneEZ9WwKeT -> hQzxMaqXELBPuu8j6 -> 3GsCLAoqt6WNdpNXe -> ariraqX9SJHQDCt5x -> HqjNRW3wvTu5ojKgi -> NY769J9uCNpiskPzh -> YQsp9QJADzDcvHatg -> fF9KRmuXSEuTBDtvf -> mKeRvW5EWPqrwJWas -> hdnWqcPway2z3sk84 -> DEB7oiGBmkpw7R3iw -> LCMxfPQqquoXEjmeN -> dcjWHCt38Z7wYLfpF -> cpMQkKWctqsdWfk9A -> M59AsmeK6WgxQ9J4g -> aTwuoJgesSd8hXXEP
ns6qcdmW5Wy8crT8Z,2,ns6qcdmW5Wy8crT8Z -> xgXRHrEwTo5dRpM4r
WLpdndu7HfkFYsAJq,2,WLpdndu7HfkFYsAJq -> RntZZML9rnGjs4gpE
FqfDfeCpk3yi2oMJr,2,FqfDfeCpk3yi2oMJr -> 9vv4SSHFFKrtfq3x3
RFNBkgkCXtbNxvXPY,2,RFNBkgkCXtbNxvXPY -> aTwuoJgesSd8hXXEP
yuYMcE8PeHvFBRZj3,6,yuYMcE8PeHvFBRZj3 -> pLNApq7X4XdkWZnHX -> De3uoJCsyDFk8tM76 -> aZ9dGKayGYvc5uEaw -> rxzKdgGCNJPyvAgo4 -> aTwuoJgesSd8hXXEP
aarwZf8vx8Df5XFkT,49,aarwZf8vx8Df5XFkT -> 6vDm4KMXwsnaSaQhd -> 3tawWf76zFf3wjE5R -> XKjPHYw5JeXo8sNJh -> xddrKRNMTuQAZ4xij -> b5RbNRLgRWAi66ju4 -> 9kjJcYfH426qicDDR -> XfrSvSchb65NPmLCK -> 3DxZ8uKWH7TezibG9 -> S2ceq96cHdhnd3jtT -> 4jzvMhcQ37pQpLfC3 -> 4xF8rbhCk5ZYck6Gf -> GBxK7aToo5xKWwEP2 -> z4wf33YqGESMYwLg4 -> 9LnjvduydFYFPY8ym -> F4WYDSY6DfMiubnC7 -> nXXLAHbozcjkrBEFN -> kJuTqMLY78sAPrWoS -> xXkecPE4axXhpA4Xi -> nmLzewhddu53dPpr7 -> XZvKryu7K4GA2jhoD -> eLqcpCi4JeQLawyZg -> ze9q8wjKfNSRLeasP -> FDnMNHFQqPiapZRPb -> gvbWCv4dsJtqT97Wu -> yjYA8x3Ckd5pj8ZDm -> 9hftCtjFu5sCpR4wa -> jJPDpSLJxs69cn3A4 -> WusZXmXCPak5xFy6z -> F27N8giQssQ3QJdYB -> NCP2EztKf9CzLgRZa -> K3LDf6zDMvrurSRpc -> 62Bg85eFtEZyhS5RB -> PbXTQhaYECkJvTW36 -> 3fAzXwv5NWr4Wbvos -> H8SMzfYqQK5WerAC6 -> 4wkmvytK7dYt2PNkd -> DBq5EwYnviYMJjDLG -> dpiCnm2b4ktJSAL2z -> 96sMCkF8cxeWak7qp -> mS6swsMJHd3LBr7nb -> Q98PFA5QroDefdu7o -> eKQoYzSXWGXgbabrP -> LRgJopJXDEP279SvJ -> aPBJLkPALK2S3Z2Yi -> 66mnu4EDvWidrb9C7 -> Ys2eTihDhYDJzs2qj -> CcdraC7zrawagf3hj -> aTwuoJgesSd8hXXEP
LqboPKaCewnrj2i9L,3,LqboPKaCewnrj2i9L -> SdY6E3gqySqysZtj2 -> xgXRHrEwTo5dRpM4r
JvSPDzc76bySFxZiG,37,JvSPDzc76bySFxZiG -> 9zYtGnZESHgstwryk -> 4hgZNSLYmSAzHYmgj -> uCZM2xJeZKDPTagMj -> u66vPh2BRf9PiYDpi -> Pmb3wozmZ5izpGt3c -> LT8L2zW3J5a3EpFvj -> XJW9ozy9LJ7zD4R3k -> c42SnvWr6yAFFtTJw -> MEiWEYniRbAS4ygK6 -> h6QpLQHmnNgWNTMHq -> eqPrFad7fCS3d5bsr -> Gvwjd8Y9e8KQXS8PR -> FfTzLCibX6F9fgjes -> AprZMcAaYeWK3byWv -> fpXkfDSQxGh8qGh9a -> 3gASr9SaG5HsqBhFG -> tZ6KbJFc2yWFuuXNT -> 7GzdZZ8BwHyzYS7Gi -> 6226CZBdWS4WiEn74 -> Dytb2X6WchpqpwDy5 -> o4znSXmCCabrHwmzP -> wKEvTC5a765jsioTZ -> J2J9dAgH3ZWcB5GpK -> 8fsFyfdTGiXyNoeGa -> hh7evhiYiSxrAR3Sj -> nYhHeXXPeR6KRsoLb -> Hj3iXRboXrFfcvhD8 -> 7WFkiPAQzKDMaqvJn -> hNQwDv6ECiYrbzjKr -> uwnJKbJ7BusPZJbNB -> oFSwinzcDAX6DxZ7F -> jSbcKaussdJTgcpex -> JrTtASz3p4N9A63Mm -> 87gafupTe78GEEXA2 -> yQqZgFyxpGYafvz7u -> aTwuoJgesSd8hXXEP
dXjo3F95TKe5AYDAT,9,dXjo3F95TKe5AYDAT -> tYD4Li4HBxk9eKtfR -> iGpGosdFFqjofjfoK -> WbmXSm7yp6H2K4MP2 -> 9zDWgSkFAAzWxNWYS -> DyScjCXaJBSQJxhd2 -> 9cvbFXhRTzhQFeWKx -> yMqB8u5gabojgsznZ -> xgXRHrEwTo5dRpM4r
AgC6MDHvezyif4ftC,31,AgC6MDHvezyif4ftC -> wbzatXAa2KogsiMqR -> 6HdLFDnZexEXgPv33 -> kjvBmNvKdN2v6wusR -> gvjXmFFfFYrc2EatX -> XAK8aMRbWgqz6Ts8H -> RpiZx2QsbfLm49q5K -> uGsu9Z4fgjE7sHPuY -> bsu6PmYPsHBbs8ATe -> Y2ttcunLAmft3GtGR -> WGSJbxsxgzF84MvrY -> GB8vi5f8cLT7EoZtg -> skFTJaxpJakdHRCKs -> mX4WEKyAmG27SHsrC -> vNdpEzTp6zoAKSKqb -> XDCCtwwM5hvf43jpc -> 6ktY7kJ7jhhzSsG5y -> ghLNGjZ8xjKKzKHAA -> j5SHGEwnL4r8qLzgv -> MGpYj23m9vRR6esyC -> 9yvrprzQvQazpt5hW -> L9XhK2jeLGS4Bja75 -> Xa6ERBva2ymRGcj8N -> D9PmdReYbnbQpsEiB -> kAC5cXbJjXJt8oXfa -> TjcbcrTsGNPZtdcrX -> ntvi6t3GSEbGHGDGz -> XwYnacHeP2xErfesc -> cswKxRiP7kQEfeHZj -> wJatPtrEX9RjDiW4L -> aTwuoJgesSd8hXXEP
btRsogDCfKqsTLJ8H,3,btRsogDCfKqsTLJ8H -> 8DwBpCdbZMN5sX6a8 -> aTwuoJgesSd8hXXEP
tK9AZ64NQX59v8EaN,31,tK9AZ64NQX59v8EaN -> hK5M2ayqyR2nQRYcd -> MzHqswY5XHZEBSpCF -> JocuoZZJKirrBGimF -> rbDH7XhKyLGhkxxjt -> sDQfQ9nxNr3rDcSMm -> z7y8LrF8vxCPobama -> y2ipDPRG8KYtYtHZK -> FiaJcFvtngZK5dSNS -> WXqaQoJca7FueJKZn -> 4fc9KKHph5qZb8g69 -> n2FpCTF5vHEvFNK8w -> 6h8AdLdCZ8yBNDG9T -> N5CKexkkXz42Ey3b3 -> c4FNBnwPgZytNQybh -> E5yPZ3s7bQ8Ci7vBo -> 8hsXt3D7JiZ7rTXGQ -> bBjhSyNATJ4v5xjGz -> 2KRXcnALdHFS5gHhz -> E6LeYRjbo52w2vsrn -> i93A5RdzkJZ6jwxP3 -> jphAwnMzYRWZWG4Ek -> kag3k9iSXzBcydsYz -> wNTgq3iyTZQEvRQXx -> BvnNguz7d6pu9y24Z -> vX4GwzDxTNTFBSJQb -> ibu6W7tZfMGunHr8K -> 3miiPqFSXtFh3GAjy -> gT6jyApJFjtrhitX6 -> kfXBmv5Xi4zy9u8sq -> aTwuoJgesSd8hXXEP
yXgy5DTyyEBMetuEL,18,yXgy5DTyyEBMetuEL -> aX67wuDifqdqPfucH -> X2Bia7zoomNE4KuAA -> fhJ4yzJ4p37fNW3ka -> WzS3hw9TAorCPHCqz -> QHXoiCNXtPWN4Xkum -> rusiQZpf4hLJfgCrx -> nZGdMR3HtjjgzYFkh -> 8n6oAJfmtwqHGkQgd -> 6MHBz5K43c5EEgZev -> XiLyZWg5JuzP4C37x -> Czqkt7YNA2KRvkpGi -> cq2GoxgXX7Hpxfswc -> TGKEGaAAQNpXSzNPS -> 3aDnQ2krupFdW2DQ5 -> S7tWkswQ9sm3xKc2c -> 5NuaYqht7vXsd2YY9 -> dcZrT8JJmXPbxYYAr
NaNXToFQqtwyP2jcj,2,NaNXToFQqtwyP2jcj -> aTwuoJgesSd8hXXEP
FiEanr8Qgm74PmTmM,2,FiEanr8Qgm74PmTmM -> aTwuoJgesSd8hXXEP
eJvN4EZy6KDBGS3SF,45,eJvN4EZy6KDBGS3SF -> 4PCAoZESyzEphLkKW -> TmkHxiJXmiKYfLyx6 -> WdDoLDj8pSuBZjzty -> yrh5x7seBdSiDsdEd -> o5hjtjtgwRMXBHapN -> XqhkeoxYRL7twfYNa -> m64astnvGrx6CPAgu -> KLAXmW8igo7vBqQHi -> NfTauzD2Cx3NDYBx2 -> RExxSKoYf4ctBgYFw -> FN6LBWeAr5Bww78LS -> euuYMPj3gK4RBNM5h -> cfA4RfCfWqni7Zz2s -> KvftjaMLNwk4kraMZ -> uWG9yud2CfLjfKQvQ -> kZWB5q8ch9zhTdKXX -> pKyMafbMT7uDiKzoH -> eMC7cCHPcv4SZhGGz -> xQFHpeKt5opp2Tnan -> S3SEcm3Ju5zHtgWLc -> 8W2QbgmM94ywSnPgA -> Cofsvd3aFAfJirg5D -> BWSXoAa5ux5mW5T2A -> cjtnPCR3NBr6rEcxr -> ybnEytA7xQiajQ9PT -> 9xkkehvrGxLCGFcjA -> M9MB25SFEcXohhdx7 -> LH2ApBrcnuxRMkfBX -> EtRoAYL6hcQk95vtk -> zHZunokfLzGtALtY7 -> pH7bLRGNQZBQwK2a7 -> foxB759NBuob9s5wu -> BEC6k2utac5zYpaBy -> GJdf92m4m5v7PCtGD -> Y4q4Cw89Z7Wz6rSMg -> mwRXrxDuGHapvLZuJ -> euTJmupGCZdtgp93g -> gT5qFuFLZStEK3oaK -> 2eDEqgTJqqo9wESiD -> KrzRsrR6fqngZ7TQh -> PQYAqMPZ9StHtdW4H -> s3hGCRyZJoj5fq39c -> Hk7CJdDFr7yS9fyfg -> aTwuoJgesSd8hXXEP
8XzuQEMhEsvjN5YMC,2,8XzuQEMhEsvjN5YMC -> xgXRHrEwTo5dRpM4r
5iBQgmivkfsNPxYPA,3,5iBQgmivkfsNPxYPA -> d4GBLSRTZQefyWcxz -> fY7hqqiiiCzeGmDpR
NZj6p29TzYkod28KF,2,NZj6p29TzYkod28KF -> oMMhYJjnv94avuA53
F8oPn7K9JkmLP8oBX,2,F8oPn7K9JkmLP8oBX -> aTwuoJgesSd8hXXEP
RagFXnfN33977sApb,21,RagFXnfN33977sApb -> heHeL4TdnA9uWJ73G -> oFgWBwpSzB9oMJ3n5 -> DLtbPXtQnxnpykHz4 -> Mi828wt4f3wJiE9LY -> mTHWWk3uGweb5DqfS -> mmeLkFPF3j548oeDk -> FHTJ9QzyxGHm8jL9s -> mBnE8fZtq6Jvu3WpX -> aquH96pzxaoPFJj49 -> 3PFcNSRgu2hK5khWQ -> zdA787EmGB9hvZdpH -> i9255BSi35Lq5wua3 -> u6adMvwnJazNwKMJv -> Xv8ved6i6n4GS8w7d -> yWTn7YjXDSCyXfGbu -> TJRMpYNZx7ZdYYiPT -> xgptXGEj7eES23ib4 -> f95X6WaYZvCmtb3Gf -> FtKvTMrJKoNfgEfoE -> aTwuoJgesSd8hXXEP
Nfh4EAiYSryH3mEpR,12,Nfh4EAiYSryH3mEpR -> Pfypk3jxihNGryGfm -> M5Pec2S2k2vdifjpj -> g9PAhokYCYdYJQ6hp -> ZzbjgBQxErh5hBwgn -> n2dmfJbguTH65GKCo -> neqSWTKovgX95R5PW -> qriWqiP2Ts4KNd4r6 -> TfjKStPFy9kEfj5C3 -> FP9rTg2wHk8oDX9v7 -> xmdSRdAJx98NGB9o4 -> jZEtuRLjuhDtMLziy
NMRvJEm7i2GkkTkhB,18,NMRvJEm7i2GkkTkhB -> p4RpZdKozCqLnJKEi -> 7yjf4TWkSDhKKFdpv -> aWWFjJ3huf2kqkbek -> NiEk6Ae6ec6jXRMW3 -> 4NShe4jvroFBZipYs -> 9ytAqNcaPxuMGEphm -> xmN9svuKEKJuiubWK -> 9q4DKBn6NqNDETmuW -> MMHzNu859LWJiekez -> mR3txkFocWJQP2aQf -> MrzQuR6grgsoXr7tM -> tfGnwhfiTnfDBqHXu -> cc8Kvy4CWdQ5Lt4uq -> zWnLc6zGGzypwSw3g -> E9hCkqeWA4aJCyQaz -> 95Ka9LfGjAhtxiPus -> aTwuoJgesSd8hXXEP
bd9tj98dzegFeoXCC,2,bd9tj98dzegFeoXCC -> C5JFayTwmTjheBJvY
eYFibQ9PjN5kyRGz6,2,eYFibQ9PjN5kyRGz6 -> xgXRHrEwTo5dRpM4r
gzstJQikocu2oWty3,29,gzstJQikocu2oWty3 -> wwSZzmrDoTLS4GwsB -> MTYfCQzRxh2n8y8Xd -> iYwz3FmRq5FTZM6EK -> ipmm9LkePXFampjMu -> Qw2nACKhzagTXMsvN -> Li74qhXJsczAiADCi -> Lh2JmkrFmXWKp3emA -> 6KJMfS6NMnScu8MCs -> nJyDZqHvBTqxdNLwe -> bEYMnqNKcCbusdNs6 -> Ga4zT3q6G6GcASPZp -> jce3x36yQh7PGAkeW -> MkQLZ9XZyLDCMRaA4 -> 8Qc728tvKbdmy3aSa -> J5sgagmQgEpnBEdEY -> 2NxpSHKCRHkw63Ki2 -> F7ux4PbE5aib6yGjC -> Dh25TBs3yCvoiFzL8 -> rK57GkcJZimYJAopY -> wcPtvJvBjapB2EG3M -> 83dbykYrp4yA5rHdg -> mxcCjaCD5JhNhAxg7 -> hWmLWL9DzWJT29dCL -> bXNZkpTT6idpLfAQg -> 2ut2KjCZS2BNLkre6 -> DfYiCPzN2qr2ko4A9 -> 4QavcaiqjwZFMrnyr -> aTwuoJgesSd8hXXEP
6LSHN5MZkgTvuDBAx,42,6LSHN5MZkgTvuDBAx -> d6hehKJu9CHY7AXdm -> ixutsQ98zDd5btgxp -> e5TAdAqLvMBzfD7W2 -> BPEy3KDauziQcjNpa -> AcL83Q7hbonKnKCmb -> X4iaexHqnXx4jdKuX -> 9jYpDqYAw5K4PK3vc -> YeNQKdwC9d9jk75R9 -> EwdNjbv6vp2Fko7DT -> rZYdTRnugogxhpe2i -> kiQiF4HREj8BEzYwq -> 5442KykobDH3F5HDx -> vR2mEwi8X8nNZrJkt -> d9q2xiGxKRHcZEEnE -> ySiiHGurJj5niGFMk -> pkLPhjWha7BJBS33h -> 8d2L79feMSJvshSHt -> wyE3fDRkcZPZBwbh5 -> iSt425NcDCxhfcaui -> NFj3E3h2ZegrFWmmK -> AW2iFgqP9SmdQ8R4D -> p7yEdBbLdySs5Bcyo -> 5LACsdXqa8Jt9dtum -> HAZp5DPoooEDpCXrX -> RgaRHHfda7Rn6emRm -> wD6KLBD2HWJ7Pn7Lu -> g53TsHStfkoEqCRcC -> dKJABDEh26bZHSYZj -> 4y7Jmfvh3inY5ZyPQ -> DaLaq8BJNWRs5jaZ7 -> 5D2tnZCbTndkKbte5 -> v2LCPDJRsfKWNhb5t -> QbPzj6upJxQaTBz3q -> 4F7nZEKiHLTm5HSru -> XTSBoXeqMYe5spZ5a -> ydwWtsdqYKTWNALkj -> nmhoRNwqFR8iBay5r -> aSge4uLMQMFGBGKkF -> hexonQqJuZruDyHeR -> yxL4TFs9dG3Wqc8P8 -> aTwuoJgesSd8hXXEP
4WBk9uBDQAbArctCv,24,4WBk9uBDQAbArctCv -> R5ZWi2nwkdRqsEYeL -> 7coHyDTrGJGfJC7gR -> Tz4pSRAkYCqWRH9qo -> wYHsapaDuoFujKaxb -> dBgHzoeuL2G5MXnkg -> fP63Wrd8HoSy57KtB -> azRp4oHLeDE5DvBKM -> gWAQ5oKvqGG7RhbHf -> abxerqzr4x8YhqdFp -> CXgaxSQh6qPL8x2fB -> NKXGd5EpE3NRKiumZ -> HDfrkPHXzM9piyshA -> SD3mkTFdPjt3bj7yC -> 2fBMu7rmi4RYjoMtG -> 2JEsao9fgoJgJj2pr -> 6zg8shPEKraYvmmh6 -> ZzjMkZKN2qNM6mtpv -> hJRDRHcWCxC883Nii -> P36PeMb5u85G3dcCm -> fPqTmFJ4ijh5Z5Yd8 -> 3DbevgSoGtG32mjkn -> ZKFDNnJJCeBEYQMTM -> aTwuoJgesSd8hXXEP
hjXJwxwTZYf3WRRqh,5,hjXJwxwTZYf3WRRqh -> xHtfoRNSuS5AFMXbk -> rXoat6wgiHuWQfdj2 -> Se6xgdWmmMQgNJkcy -> aTwuoJgesSd8hXXEP
uiR4PM3R52Y6onu55,70,uiR4PM3R52Y6onu55 -> wpRoaxwkpJ28jvEYS -> dCdxf9b29Pw4fqPq5 -> 5BAapXe7xMNX5W9vK -> jqoswau53cRByrHJg -> m8pWdf8GR8FesnChr -> GsmsSxKs78kFytKqj -> M68HY2gQSBYNJn2Sa -> BheD6MqAB2nabDH5J -> axcA6oQ7ss7Dhg4vA -> hmMJPdXRih5enTAQY -> JSqhLxBJEpC8vjPwa -> MJbBEL8JXLY6yaXdu -> vNSbdqFaFY3Gapnqp -> PEPGqA9tRX7ScaYPQ -> fJn9C2YZjDP6tnBGX -> 6Ah5TckDD9KNri48t -> Fi8SgebaAua8p4Dt2 -> i67Jwt5KNYFTeTywy -> wBtKK2Z2QmA67GWLX -> ibajt9FZ8WMeeCzqN -> 5aJbv4atnrFqDwKG6 -> yFzMgh2aMdKaQuoCL -> MNbyHQkGvXpkoHzXx -> KKSpfFtxTsr9PMqo3 -> ZwGdLngFH84x5x4BZ -> fcTQJQG4uJm8vwRZj -> 3QJcSrEnjFbBRM6ke -> MwxTXfWrkN4xKtzkF -> Z9KrdJiGzWWtQvRBb -> 9zTmwkofwu7iJ23br -> SyoydSxEsExdQGHaF -> sLgcSpMgq9e5E9vf5 -> E3AbKRrB2WJPFowiQ -> 7ASjnm78c3gy366AZ -> LqiSH5QxjDfnbQ6mf -> b8tsMQh5oGMADscKz -> eEuyMErji8E27pDv6 -> D4dPsrx6KdmH5db4x -> zjDQnsdGjW3ocuHFi -> PuhhCnw4mRavem2X8 -> qbFDAFzcaj6669LWj -> ZqCaM3mmrwnhwucGH -> hKpSddMMjc7owdXpp -> vkYZf8km79jB8ZxgL -> KGKvcn7tHERuKicSW -> vfxBt3spLJ78uXfPj -> eBprSCed7DiLdFYyz -> JGKrCRKKXT8HHXvHB -> FCbmcxKs7xNAZRSHd -> r2yu6ZQs7GMY5JJko -> rtindrkjWKL4kJgW4 -> hv9EghysZ984ugg3q -> KtBpn2EvxJSeAoiAv -> j6o2DPs56Ds9JDh8C -> LRhN6qzEKTdRyHYtu -> YsmJaiCmBGunPYvjS -> e55KRrZZHiELxdJoG -> he6Rh5u95BYJ76Lth -> caGjMYxq4HCfnY4Mb -> sgLppNHPi9Mp6ouHA -> F7B4SydYPPe37rYGt -> qyx4SAmZbrCznBGGA -> iHKpGg3ok9aMAfgnR -> LpENwo8BGtMvvAKsM -> XLAqokYtMg9uhsuLJ -> Atbyes6p87GXhaTkX -> 9zEnvDrQm9uKiz79L -> WDCuLuCNrBoh4GMng -> aTwuoJgesSd8hXXEP
