id,parseerror_distances,not_parseerror_distances
tGntixtMijJnxwYtP,[],"[18, 21, 39, 38, 23, 7, 36, 1, 97, 15, 58, 64, 10, 32, 1]"
WMFCS4hAFkvHdm8MG,[],"[20, 7]"
STGN78Gq75ZN3JKAJ,"[2, 0]","[16, 0, 20, 7, 18, 23, 14, 33, 4, 11, 26, 15, 13, 13, 5, 81, 45, 2, 2, 16, 3, 67, 6, 24, 6, 4, 36, 48, 18, 105, 11, 27, 7, 30, 34, 0]"
ymSHnjFCbgAzdAGcm,[],[]
4zDygwoYWF7AAqHv8,[15],"[55, 133, 20, 93, 0, 0, 0]"
Xvf9BjRAsJjRKPMoN,[],[]
ybkFCPHN8m6H8MPJN,"[1, 7]","[28, 17, 22, 62, 0, 22, 26, 43, 4, 7, 0, 53, 3, 7, 78, 30, 62, 111, 60, 2, 90, 56, 24, 14, 11, 118, 4, 20, 7, 2, 11, 54, 64, 8, 12]"
PnWY4KrquTCmEQPYs,[],"[17, 22, 29, 23, 0, 15, 11, 50, 24, 67, 29, 18, 28, 30, 0, 40, 47, 4, 48]"
kvWDqi6SkKuWQwCAs,[],[]
CMFxAp9twKeZ9CTHd,[15],"[55, 133, 20, 93]"
wKj9WdJhrJyErk2h3,"[18, 13, 12, 4, 10, 4, 48, 4, 2, 12, 2, 11, 12, 7, 2, 23, 3, 3, 2, 15, 20, 1, 11, 25, 12, 4, 7, 7, 6, 0, 3, 2, 41]","[10, 3, 14, 18, 25, 7, 36, 29, 7, 9, 11, 2, 5, 5, 6, 6, 7, 7, 21, 10, 0, 7, 29, 0, 14, 0, 21, 23, 27, 27, 14, 15, 1, 27, 6, 4, 65, 14, 23, 5, 7, 7, 16, 25, 40, 27, 7, 2, 6, 41, 1, 14, 7, 26, 4, 14, 14, 9, 1, 7, 74, 11, 28, 7, 27, 0, 0, 36, 17, 59, 9, 47, 2, 15, 11, 64, 71, 6, 7, 11, 9, 11, 9, 11, 9, 7, 15, 62, 7, 11, 14, 9, 7, 6, 4, 6, 4, 7, 4, 16, 4, 14, 13, 20, 24, 6, 10, 9, 7, 44, 7, 1, 6, 2, 2, 7, 7, 12, 14, 9, 10, 5, 5, 1, 11, 7, 6, 7, 5, 33, 11, 11, 12, 2, 6, 7, 11, 5, 39, 1, 6, 9, 9, 6, 30, 9, 6, 18]"
bCpcNQF8k7R6W9pKq,"[1, 5, 1]","[16, 36, 0, 27, 42, 103, 0, 0, 0, 7, 7, 29, 11, 14, 61, 7, 5, 90, 7, 18, 40, 36, 0, 11, 11, 116, 7, 0, 7]"
TqrHyRFWFSAuGoGtn,[],"[117, 6, 7, 55]"
LGrF6W8RwD8Wb85Sq,[],[]
Z3Azmigr9oRrM37ib,[],"[31, 87, 71, 1, 1, 11, 0, 19, 19, 0, 63, 0, 0, 0, 0]"
oqJbmt3KPrpcuSiYx,[4],[30]
muiF9M33YEp7vfvu9,"[2, 3, 10, 6, 4]","[23, 16, 13, 32, 78, 4, 4, 24, 18, 20, 11, 0, 0, 0, 18, 0, 0, 1, 39, 9, 2, 2, 21, 33, 11, 24, 25, 22, 2, 3, 3, 0, 2, 2, 7, 2, 41, 44, 167, 60, 6, 7, 70, 0, 73, 21, 22, 198, 7, 131, 103, 65, 74, 38, 56, 7, 60, 67, 67, 51, 18, 17, 141, 12, 21, 2, 13, 65, 9, 18, 13, 2, 2, 12, 13, 11, 12, 6, 6, 20, 6, 2, 0]"
R9tFbygYizzsrTERm,"[0, 0]","[16, 14, 46, 20, 7, 8, 69, 7, 79, 16, 7, 7, 12, 44, 40, 7, 97, 12, 7, 5, 7, 15, 11, 0, 16, 7, 5, 7, 19, 29, 7, 7, 85, 0, 30, 6, 24, 6, 7, 4, 48, 7, 38, 43, 0, 7, 105, 7, 70]"
iKopcuQDQkCCp3YB3,[1],"[24, 8, 7, 17, 1, 37, 0, 29, 10, 19, 12, 56, 32, 43, 60, 79, 44, 6, 33, 0, 0, 74, 14, 64, 19, 27, 8, 17, 28]"
G7PQ9aRkgG6pS2qdE,[],[]
T5xJtCwXCnQJ8iat5,"[12, 11, 6, 1, 2, 7, 24, 2, 0]","[17, 25, 19, 10, 7, 21, 0, 1]"
aYmuLQG8bqyf8xypZ,[],"[22, 9]"
BphkhQnDraeNdoRjy,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50]"
CmCzZKTCDGTX6xFQE,[],[]
dezhpKsRY8SLJBk78,"[2, 14, 6, 1, 5]","[16, 9, 17, 22, 11, 15, 15, 23, 2, 26, 8, 1, 1, 12, 9, 26, 41, 7, 6, 25, 7, 23]"
XyYvtAEweRSCjCRD5,[],"[28, 7, 11, 2, 29, 22, 26, 49, 4, 80, 30, 46, 8, 12, 45, 55, 44, 30, 2, 3, 71, 7, 15, 7, 42, 9, 19, 2, 9, 0, 7, 23, 29, 5, 24, 8, 0, 7, 28, 7, 85, 6, 44, 4, 18, 4, 11, 24, 7, 16, 7, 4, 7, 4, 5, 99, 13, 9, 4, 7, 134, 20, 7, 8, 8, 120, 1, 118, 7, 7, 5, 65, 7, 9, 7, 9, 9, 4, 7, 9, 6, 52, 42, 114, 5, 22, 5]"
76NvjtSz4DSnBeWg5,[],"[2, 4]"
z8HymkFXxv8seWDN2,[],"[2, 2, 2]"
Gkx5cdFExksGMTHyj,"[1, 48]","[17, 22, 20, 26, 12, 115, 10, 10, 26, 124, 19, 89, 55, 14, 5, 5, 19, 14, 18, 15, 119, 70, 142]"
tqqdSfjayjQoBgcvj,"[1, 5, 13, 11, 74]","[17, 21, 19, 6, 9, 16, 4, 22, 27, 7, 7, 30, 9, 72, 32, 19, 4, 13, 9, 9, 46, 10, 69, 8, 45, 28, 27, 21, 8, 41, 5, 14, 5, 73, 24, 4, 5, 31, 9, 8, 8, 15, 4, 8, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
XXPeZnSCbEnDWpc6e,[],"[51, 9, 132, 2, 4, 13, 14, 9, 108, 13, 9, 58, 75, 6, 19, 1, 1, 61, 13, 4, 8, 10, 7, 2, 9, 11, 13, 10, 129, 29, 122, 59, 64, 21, 10, 27, 23, 4, 9, 16, 17, 29, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ey7xC9xHFRFLMr8rv,"[0, 15]","[26, 27, 4, 19, 0, 23, 5, 39, 34, 19, 5, 24, 11, 24, 24, 6, 43, 22, 3, 28, 2, 10, 4, 4, 4, 4, 9, 32, 18, 8, 19, 33, 2, 40, 40, 4, 11, 7, 5, 48, 4, 2, 2, 43, 48, 24, 61, 1, 32, 1, 35, 68, 0, 13, 69, 57, 9, 0, 9, 0]"
9b8fYcuRornKKQMAC,[],"[18, 17, 7, 23, 0, 7, 11, 18, 18, 7, 9]"
F9FRRM39XCyHHxcEa,[],"[59, 59]"
BQd8yRxAr4RF7tEsj,[15],"[42, 2, 18, 19, 40, 7, 25, 43, 7, 11]"
LR5XhvD8MswgawLuD,[0],"[4, 11]"
trRJnSMkRCnnw2ugX,[],"[14, 3, 28, 23, 11, 42, 0, 9]"
KxDn26zCFTwfsmF8G,[],[0]
ruKQ2b3uDSynnMTjJ,[],[]
aX9JvmjNrFCGwWut5,"[10, 2, 1, 21, 8]","[64, 30, 72, 9, 51, 74, 66, 2, 27, 0, 0, 82, 129, 7, 7, 53, 6, 78]"
PqavxX9reKYaTBHZb,"[2, 2]","[65, 80, 42, 24]"
gdChxaPnKiFxq9obq,[],[7]
KwKhCni2BbHvPQh2S,"[25, 1, 116]","[22, 76, 18, 59, 69, 40, 40, 69, 41, 1, 1, 84, 14, 8, 2, 16, 6, 77, 2, 3, 51, 4, 45, 29, 1, 1, 10, 1, 7, 14, 1, 24, 17, 46, 0, 45, 50, 29, 77, 20, 46, 73, 69, 124, 25, 16, 6, 17, 1, 16, 38, 1, 1, 87, 20, 116, 42, 16, 42, 14, 88, 73, 76, 0, 92, 73, 107, 28, 13, 50, 18, 10, 1, 14, 37, 37, 37, 37, 42, 16]"
o2bis6bvKi55ek9vF,"[144, 159, 2, 134]","[75, 108, 0, 64, 120, 130, 88]"
v4TpkNEAdgYiavQHQ,[],[]
GkgFqZq2hsmSWep7k,"[1, 1, 7]","[81, 45, 1, 71, 100, 46, 4, 96, 1, 83, 43, 71, 0]"
obfc8Pp9RSB3e8CEd,[],"[3, 30, 102]"
PxxrTLp8KcKXjhJCE,"[0, 48, 0, 0, 36, 35, 1, 14]","[0, 30, 45, 0, 37, 0, 58, 0, 30, 87, 0, 57, 36, 0, 1, 69, 75, 0, 0, 25]"
PEymtRJiepDW2THev,[5],"[2, 83, 54, 7, 0, 12, 11, 27, 27, 7, 3, 25, 28, 84, 95, 11]"
3Yv4dMu68FkATTmbY,"[54, 29, 29, 2]","[40, 89, 0, 34, 28, 10, 31, 9, 105, 0, 46, 42, 41, 94, 1, 1, 6, 106, 50, 2, 129, 0, 1, 30, 38, 2, 104, 68, 23, 2, 21, 69, 2, 0, 9, 7, 7, 4, 56, 1, 15, 82, 14, 11, 16, 2]"
HHBN4o9j6dQHECJwT,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 8, 0, 144, 161, 93]"
iv26TkqGom5pnhesc,[],"[0, 0, 0]"
gwDAsJxTLSmgrdzYp,[1],"[2, 44, 92, 0]"
spRdQQvD9xd5ZzgJo,"[1, 1]",[116]
Jt8gaqdfD8LzyLN88,"[1, 2, 5, 32, 2]","[72, 4, 38, 59, 41, 69, 57, 42, 43, 10, 13, 12, 34, 81, 24, 2, 2, 1]"
M8BXyie2bmGbtoQ4K,[1],"[2, 39, 76, 38, 1, 9, 2]"
RAH2AEefbz7NBueYS,"[2, 2, 1, 25, 27]","[61, 22, 31, 9, 22, 37, 64, 62, 36, 9, 9, 9, 22, 20, 56, 31, 1, 1]"
HbnmZkWExCFDnYpm2,[],[]
S643ds2pdbGvytC4H,[],[]
KsDJ4ZBtDAWGMh5nd,[],"[7, 74, 6, 32, 39, 64, 59, 1, 1, 1, 83, 1, 1, 24, 1, 43, 22, 73, 39, 8, 79, 13]"
c4gAYzAZpPvDvLe8i,"[1, 18, 100]","[55, 67, 4, 18]"
NMvEi5E3cBXYa6CEu,[46],"[50, 26, 41, 42, 113, 4, 4, 0, 126, 4, 35, 3, 122, 74, 97, 150]"
JECJa45Fssade7ttn,[],[]
TAroJ49quJDW9BKMH,"[4, 11, 15, 16, 48, 17, 24, 11, 11]",[]
RPseBgBFvEWHuP6Pf,"[2, 9, 9, 0, 4, 31, 26, 9, 2, 49, 3, 6]","[99, 63, 3, 2, 32, 158, 15, 4, 3, 4, 98, 76, 79, 21, 21, 20, 20, 41, 74, 8, 30, 1, 26, 18, 14]"
xmFYdocBakrHqaynG,"[6, 1, 36, 41, 8, 1, 5]","[73, 27, 41, 69, 139, 9, 37, 74, 0, 0, 0, 10, 33, 28, 12, 76, 1, 76, 1, 29, 1, 1, 2, 3, 12, 8, 1, 27, 47, 14, 16, 12, 13]"
35dnFJo8AMayk4t8w,[],[19]
pQJdwPyCy5Evo2Zwv,[],"[25, 19, 70, 36, 21, 24, 61, 16, 18, 40, 68, 27, 50, 1, 15, 19, 29, 1, 6, 1]"
RusrDAqXcs9fR3e5q,[],"[37, 4, 91]"
7EqWrTpsBCgDdQceg,[],"[0, 32, 11, 18, 11, 0, 0, 0, 0]"
b5QaPuCEeNb4zin8m,[],"[55, 56, 59, 82, 164, 4, 4, 1, 38, 86, 4, 1, 86, 39, 21, 75]"
ffheBCkNWkSAeTtRH,[],"[74, 2, 38, 66, 89, 44, 82, 1, 2, 27, 14, 113, 24]"
E7cLWb3YT66udiX2P,"[1, 18, 19]","[54, 26, 29, 0, 0, 122, 5, 6, 0, 0, 42, 39]"
wmE99NQ6CAhS3LqQe,[],[0]
SjZjc77M7SbzKXjeB,[],"[119, 63, 68, 19, 7, 62, 5, 4, 5, 1, 119, 39, 6, 1, 2, 128, 180, 156, 7]"
ZJimCrnqcAuNJJG3P,[2],[]
z8nhSxv5x6wWsoe7k,"[1, 14]","[18, 71, 66, 37, 1, 1, 6, 21, 76, 9, 27, 1, 15, 14, 1, 2, 13, 51, 48, 16, 41, 63, 4, 16, 54, 59, 2, 40, 31, 8, 40]"
GFovy8df45Tk82maA,[],[39]
5HTFZxfez2rc7rPG8,[0],"[4, 80, 39, 34, 69, 55, 99, 2, 2, 2, 2, 5, 109, 0, 8, 29, 12, 21, 40, 19, 2]"
6CXYSR84oaohCQZdK,[],[]
k84KJyvdMGpB68wRw,[],[0]
RYC9L6N2y5AcrfhEL,[],[0]
yPdpcDbN7LByTXgHm,"[10, 13, 20]","[76, 0, 27, 19]"
zn3emk9NLKddr8aL6,"[0, 0, 0, 1]","[0, 77, 0, 41, 8, 25, 122, 0, 9, 6, 75]"
BrAGJ3MzqYqeoeA3p,[],"[18, 64, 59, 16, 18, 58, 63, 33, 33, 77, 40, 1, 83, 85]"
NZpXessnvR27kHC3Q,"[10, 2]",[]
KT4uRCYNa5vbj3SuR,"[48, 2]","[51, 36, 6, 65, 60, 0, 34, 36, 4, 1, 87, 55]"
E7SKhmbM3HEgnE4nf,"[1, 1, 1]","[31, 16, 69, 9, 4, 116, 1, 1, 66, 0, 36, 23, 67, 1, 9, 47, 0, 20, 16, 19, 21, 1, 1, 0, 1, 29, 53, 4, 4, 36, 27]"
dvXsentXmJJph5TXk,"[1, 1, 20, 1]","[142, 33, 61, 162, 0, 17, 29, 21, 21, 51, 31, 1, 225, 20, 65, 61, 62]"
MeoBa249SsuHYNDb4,[],"[51, 19, 20, 36, 4, 66, 86, 4, 35, 3, 75, 6, 4, 75, 1, 1]"
F47oesRME5N5PkHyL,[],[15]
Gf3Yv85QYM75yqXia,[2],"[270, 3]"
2wQFBknaXciPxuYSB,[],"[0, 0, 16]"
ZL3KBDxrG6ree5o2F,[1],"[59, 54, 25, 4, 3, 86, 8, 59, 241, 173, 22, 22, 21, 3, 1, 43, 0, 14, 12, 0, 1, 1]"
ED4J3orpC5hzHiDDb,"[1, 1, 0]","[102, 38, 65, 21, 50, 44]"
zX4sBJQ9tEb6Amznr,"[1, 4, 1]","[52, 0, 51, 2, 1, 2, 2, 15, 15, 30, 4, 3, 36, 4, 35, 1, 19, 3, 14, 43, 25, 42, 42, 8, 83, 37, 12, 28, 57, 22, 9, 15]"
DMoBPXauJPeLJfGeq,"[2, 0, 1, 4]","[23, 27, 0, 0, 2, 40, 4, 146, 39, 1, 1, 3]"
qzjaRFQgjJLczPHRf,"[1, 1]","[121, 38, 16, 26, 27, 17, 4, 2, 67, 2, 2, 150, 40, 162, 2, 0, 69]"
3gAzkjcovJWddyM6g,[2],"[102, 7, 16, 6, 94, 37, 10, 14, 2, 43, 1, 116, 6, 0]"
yfie8egjEtv9yWG3Y,"[1, 2]","[92, 26, 3, 3, 61]"
JgpxSkc29MxCCWiPT,"[0, 0, 308, 42, 1, 3, 25, 47, 4]","[34, 41, 23, 19, 8, 23, 36, 60, 4, 1, 35, 78, 0, 0]"
fuSgBbYAYJYcXWZKn,[],"[18, 5, 21, 18, 22, 29, 29, 33, 34, 0, 1, 1, 4]"
jDqXn5xY7J5FuM3En,[],[]
TDBx7WNaHSPFkZBAj,"[4, 1, 5, 6, 32, 2]","[73, 34, 6, 6, 4, 23, 117, 19, 111, 131, 110]"
xCdCPGenP35Mbeiw6,"[1, 4, 1, 3]","[94, 60, 1, 1, 4, 4, 7, 83, 56, 94, 4, 3, 11, 51, 3, 144, 1, 6]"
tBLkPWpSRxXs7h6xK,"[2, 7, 1]","[113, 8, 36, 4, 36, 30, 72, 74, 12, 25]"
ueZ3C7WSuXxpfGaGf,[0],"[0, 0, 70, 4, 1, 42, 74, 0, 74, 74, 89, 0, 1, 0, 57, 0, 36, 1, 26, 2, 2, 33]"
Sgu7Gwaxsjvo5RNvP,[],[0]
riTG3F8CYmgtuoeqK,"[0, 18, 0, 2, 18, 1]","[1, 1, 18, 3, 549, 95, 540, 34, 600, 1, 80, 2, 2, 540, 20, 15, 20, 390, 60, 1]"
fMYku49kz8hoyPWGh,"[4, 2, 2, 2, 8, 10, 0]","[16, 5, 17, 83, 16, 36, 66, 30, 0, 3, 0, 16, 32, 54, 3, 1, 25, 0, 196]"
PxqgQzgoH9yx8tnwT,[],[]
xP8Ez3XBdHZueMrAT,[],[0]
frSyXW8sB3oHga3D4,[],[]
pYiYJrv569FQg3koa,"[1, 4, 27]","[38, 75, 51, 42, 4, 1, 76, 1, 10, 9, 20, 45, 7, 65, 12]"
zTXTicFhYP6We5iLv,"[25, 56, 62, 39, 29]","[75, 1, 2, 3, 5, 1, 90, 1, 1, 2, 2, 2, 4, 36, 4, 39, 16, 17, 4, 68, 12, 73, 9, 45, 5, 1, 2, 4, 17, 1, 7, 7, 37, 15, 2, 2, 2, 126]"
Qi6qnh2Z39WicZecG,"[4, 4, 4, 2, 3, 5, 7, 7]","[0, 8, 33, 0, 1, 1, 44, 31]"
ikrhH3gxE3w4pAjj6,"[16, 26, 26, 0, 1, 5, 0]","[58, 21, 66, 1, 1, 22, 22, 9, 1, 7, 1]"
eD49ubeDqjfn7ubnX,[],"[34, 33, 46, 8, 53, 12, 23, 33, 95, 1, 36, 58, 19, 22, 18]"
LmzafbboSJNoESZgo,[2],"[68, 2, 30, 40, 2, 37, 69, 73, 56, 70, 77, 19, 40]"
RNA53pTPBrFB6W5n8,[],[]
KKMwyLZtELAzRLkTn,[18],"[132, 4, 71, 96]"
BxqdMD8Y2fuwHaBx5,[],"[106, 0, 7, 2, 4, 2, 40, 3, 40, 33, 7, 1, 1, 4, 3, 82, 8, 3]"
4DwHbQZMr5y86Ace2,[],"[108, 55, 20, 59, 0, 80, 0, 8, 51, 85, 0, 23, 4, 4, 14, 50, 69, 0, 79, 0, 0, 90, 0, 91, 0, 54, 27, 0]"
KmKZREq3RF7fAkZtW,[],[]
6BSrgEZDoCcB7ggoN,[],[31]
sBigrzZPWdGycJ9JD,[],"[52, 19, 22, 6, 63, 75, 23, 91, 36, 1, 64, 4, 4, 1, 1, 79, 43]"
tLumGkEEZ6YLPGqpZ,[],[]
73MWN2LncdHtAN33w,[],"[91, 57, 57, 28, 80, 6, 34, 1, 1, 2, 1, 1, 1, 4, 98, 14, 8, 38, 17, 4, 0, 2, 33, 1, 1, 0, 13, 0, 2, 2, 12]"
Q4HaYEwP4QZJ7DMEA,"[1, 1, 138, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27]"
vKzWXwFu4udY8T3QN,"[7, 1, 7, 13, 14, 19]","[40, 26, 43, 63, 100, 6, 4, 4, 5, 140, 4, 71, 1, 25, 32, 30]"
gftomdSEvsNd6pjQA,[3],"[35, 29, 2, 1, 1, 20, 21, 18, 6, 20, 20, 36, 0, 49, 1, 5, 56, 17, 17, 4, 2, 19, 4, 1, 2, 1]"
5GCr5SNHcZpRqWv9n,[1],"[27, 49, 53, 33, 36, 7, 0, 1, 94, 13, 126, 36, 7, 31]"
uLdpB4cn78S4RuznZ,[],"[2, 4]"
YzwiojHYt2NaPgoXJ,"[11, 19]","[18, 13, 60, 27, 25, 7, 27, 35, 27, 27, 36, 68, 2, 1, 78, 9, 61, 1, 22, 16]"
pMTpLMQKgvEuMKJyq,[],"[0, 9, 26, 26, 2, 27, 32, 124, 0, 20, 1, 1, 20, 13, 12, 18, 38, 40, 51, 2, 19, 42, 24, 1]"
aGtAQ9MiZdCXkpkMi,[],[]
Dg8piwFmEQYGKeemE,"[1, 1, 2]","[1, 27, 87, 28, 45, 43, 26, 71, 41, 76, 82, 2]"
YBjc5iymWYqxbAMCt,[],"[50, 1, 5, 14, 14, 14, 12]"
8MLpokuCGBx5qjrHe,[],[]
RfLvB53F8m9T2gBnc,"[1, 1, 2, 2, 4, 4, 1, 7]","[61, 83, 6, 4, 43, 5, 84, 72, 8, 1, 7, 1, 1, 11, 1, 1, 1, 1]"
ThH3uSXLqzKJGW2iD,[],"[104, 16, 61]"
qqnxCmY8mW6eWucyL,[],[0]
hx5ZmrYtSiFmEwYGg,[],[0]
FFkCPNmjjQdRD8mTy,[],"[0, 0, 0, 0, 0]"
ZwTZH3vdLngq6tYt4,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
JiSbtvdAytMiNLNP8,[],[]
PeBsqbhdjLZxqbrFN,[],[]
jiLtvBHKCKzLsCvYq,[],"[32, 38, 36, 0, 7, 49, 35, 0, 7, 119, 0, 46, 209, 20, 4, 40, 19, 2, 13, 32, 49, 137, 21, 81]"
7LfqxnHEWWRdxHqf8,"[1, 0]","[77, 25, 31, 38, 54, 37, 3, 67, 9, 24, 24, 87, 73, 2, 6]"
FjijJ7ZD98r5RQMnm,[],"[0, 50, 0]"
zEPpdYnF76gxDmHdk,[],"[85, 45, 65, 0, 0, 71, 1, 2, 9, 36, 0, 35, 95, 0, 0, 0, 40, 88, 0, 0, 0, 67]"
vwFc7S36iyktrEkac,"[38, 2]","[1, 16, 15]"
iRbPkAJsB7h5XWTbo,"[4, 4, 73, 4, 87, 0, 38, 47, 136, 0, 1, 1, 54]","[73, 10, 66, 0, 15, 10, 20, 20]"
75AMAziMPzP7khCx4,"[1, 5]","[126, 0, 87, 100, 47, 3, 1, 1, 29, 4, 0, 18, 32, 41, 22, 28, 28, 41, 4, 69, 16, 5, 51, 67, 16, 19, 2, 72, 0, 13, 50, 2, 8, 13, 29, 55, 64, 33, 74]"
XFZuheNnS37tR5XpL,"[1, 29]","[70, 20, 4, 1, 1, 6, 1, 3, 45, 33, 73, 63, 47, 54, 6, 5, 26, 27, 38, 7, 37, 30, 103, 30, 7, 45, 49, 35, 37, 26, 24, 3, 7, 3, 4, 31, 5, 29, 3, 10, 4, 48, 1, 42]"
XMWkWKLcZB3ebmPmG,[2],"[12, 12, 0, 34, 34, 4, 1, 1, 0, 2, 26, 0, 40, 2, 0, 31, 20, 2]"
Q3fbsLGFF4GTZP6Jd,"[27, 1, 4]","[119, 59, 4, 38, 65, 22]"
kw5jL2chxbrw49ps3,"[36, 0, 0, 4]",[14]
XmcGvso9cgzgfh35Q,"[8, 7, 0, 4, 12, 12, 4, 7, 36, 7, 7, 31]","[8, 7, 27, 8, 8, 16, 4, 24, 7, 57, 11]"
w9C8N6fdJYj4hRZ8T,[1],"[1, 2, 73, 4, 12]"
dtoer24jdJBMzZqKX,[],[7]
EA3kF8uRgGvf7Emdw,"[1, 23, 4, 3, 4]","[79, 14, 2, 2, 2, 42, 16, 13, 40, 68, 2]"
fn9kiv26ZcHQvjSqZ,[],[]
Bv2XHBaSpyRz4roMp,[],"[78, 2, 0, 0, 28, 28]"
T63WdpRQ3DadyoMH2,[],"[43, 0, 74, 84, 36, 1, 61, 12, 88, 51, 3, 223, 40, 1, 1, 41, 55, 4, 57, 15, 1, 1, 263, 6, 1, 1, 1, 20]"
BBpm6JgRQbJ7TfG8N,[],"[26, 108, 59, 14, 63, 51, 57, 66, 38, 1, 1, 71, 78, 1, 0, 0, 0]"
5beEJyn8uAGAZuf6t,[],"[0, 0, 0, 0, 31, 0, 1, 13, 5, 20]"
pGePDtoSaRfDRwcrd,"[1, 6, 1, 7]","[87, 43, 66, 187, 38, 99, 4, 101, 44, 0, 23, 2, 43, 42, 38, 39, 2, 1, 48]"
DkWqxc6PsdAogCGKN,"[1, 28, 2, 1]","[34, 8, 103, 2, 38, 40, 0, 1, 78, 1, 37, 12, 2, 9, 26, 7, 7, 13, 91, 47, 16, 63, 47, 26]"
y7Dm8AF2bgGS8BSCw,[],[]
pyM2hKEWywL3uSYrN,"[5, 1, 1]","[71, 69, 43, 63, 39, 94, 44, 109, 50, 169]"
ns6qcdmW5Wy8crT8Z,[],[]
WLpdndu7HfkFYsAJq,[],[]
FqfDfeCpk3yi2oMJr,[],[]
RFNBkgkCXtbNxvXPY,[],[]
yuYMcE8PeHvFBRZj3,[],"[1, 16]"
aarwZf8vx8Df5XFkT,"[2, 9, 9, 0, 4, 31, 26, 9, 2, 49, 3, 6]","[99, 63, 3, 2, 32, 158, 15, 4, 3, 4, 98, 76, 79, 21, 21, 20, 20, 41, 74, 8, 30, 1, 26, 18]"
LqboPKaCewnrj2i9L,[],[0]
JvSPDzc76bySFxZiG,[],"[101, 0, 2, 42, 65, 0, 54, 0, 27, 38, 1, 1, 66, 1, 1, 32, 36, 2, 78, 3, 0, 3, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
dXjo3F95TKe5AYDAT,"[2, 8, 1, 1, 18, 2, 3]",[]
AgC6MDHvezyif4ftC,"[2, 1]","[87, 6, 8, 44, 28, 26, 10, 3, 62, 68, 0, 116, 58, 25, 1, 2, 1, 82, 125, 32, 1]"
btRsogDCfKqsTLJ8H,[],[129]
tK9AZ64NQX59v8EaN,"[2, 16, 4, 20, 10, 31, 2, 41, 3, 2, 40, 1, 36, 70]","[15, 22, 81, 8, 19, 68, 0, 0]"
yXgy5DTyyEBMetuEL,[],"[0, 19, 40, 0, 34, 54, 0, 14, 98, 86, 5, 0]"
NaNXToFQqtwyP2jcj,[],[]
FiEanr8Qgm74PmTmM,[],[]
eJvN4EZy6KDBGS3SF,"[2, 1]","[20, 106, 2, 62, 65, 36, 1, 1, 1, 75, 1, 5, 1, 54, 41, 41, 23, 23, 18, 48, 148, 46, 67, 12, 2, 10, 2, 1, 1, 0, 12, 1, 1]"
8XzuQEMhEsvjN5YMC,[],[]
5iBQgmivkfsNPxYPA,[],[0]
NZj6p29TzYkod28KF,[],[]
F8oPn7K9JkmLP8oBX,[],[]
RagFXnfN33977sApb,"[1, 2, 2, 31, 4, 2, 12, 4]","[2, 24, 4, 59, 4]"
Nfh4EAiYSryH3mEpR,"[1, 2]","[56, 0, 78, 10, 24, 31]"
NMRvJEm7i2GkkTkhB,[0],"[0, 0, 69, 0, 77, 0, 11, 54, 14, 18, 2, 102, 158]"
bd9tj98dzegFeoXCC,[],[]
eYFibQ9PjN5kyRGz6,[],[]
gzstJQikocu2oWty3,[5],"[73, 7, 45, 92, 37, 29, 10, 3, 3, 9, 78, 0, 21, 21, 29, 16]"
6LSHN5MZkgTvuDBAx,"[7, 28, 2, 7, 4]","[40, 3, 53, 64, 0, 2, 67, 42, 29, 5, 33, 12, 43, 46, 11, 17, 12, 101, 42, 56, 62, 21, 31]"
4WBk9uBDQAbArctCv,"[1, 2]","[13, 1, 50, 0, 0, 66, 0, 98, 1, 0, 276, 4, 0, 0, 36, 43, 106, 67]"
hjXJwxwTZYf3WRRqh,[],"[62, 76, 0]"
uiR4PM3R52Y6onu55,[1],"[56, 20, 15, 1, 1, 43, 2, 44, 68, 0, 0, 92, 39, 1, 0, 87, 7, 15, 2, 2, 21, 1, 4, 74, 0, 45, 47, 60, 21, 2, 2, 58, 44, 0, 55, 2, 0, 0, 12, 10, 39, 0, 19, 2, 10, 35, 13, 1, 1, 29, 13, 2, 12, 35, 35, 1]"
MQt2f3GNzYg2tqmtB,"[1, 32, 1, 31, 8, 36, 49, 1, 6, 11, 2, 2]","[58, 34, 40, 33, 3, 40, 11, 44, 41, 10, 17, 11, 10, 10, 46, 103, 1, 0, 8, 1, 22]"
KKCP82KSrvgeHEMAN,[22],"[18, 22, 14, 8]"
Yyk6vjfhmYucWqxaY,"[0, 5, 1, 5]","[0, 0, 10, 4, 4, 58, 61, 104, 54, 117, 0, 8]"
MGLFY8n2Ykraj8Ed5,"[4, 40, 1, 61, 7, 57, 1]","[55, 2, 57, 38, 2, 5, 2, 42, 101, 0, 5, 147, 45, 8, 20, 7, 3, 76, 89]"
